Jaar,Maand,Dag,Uur,Aantal_check_ins,Referentie_pre_COVID_19,Referentie_vorig_jaar,Delta_actueel_pre_COVID_19,Delta_actueel_vorig_jaar
2021,4,11,0,0.0015,0.0500,0.0029,-97%,-49%
2021,4,11,1,0.0002,0.0107,0.0004,-98%,-40%
2021,4,11,2,0.0001,0.0051,0.0001,-98%,24%
2021,4,11,3,0.0002,0.0041,0.0001,-96%,69%
2021,4,11,4,0.0006,0.0044,0.0002,-87%,167%
2021,4,11,5,0.0017,0.0052,0.0007,-68%,139%
2021,4,11,6,0.0026,0.0063,0.0014,-59%,89%
2021,4,11,7,0.0082,0.0172,0.0038,-52%,114%
2021,4,11,8,0.0154,0.0348,0.0055,-56%,179%
2021,4,11,9,0.0255,0.0587,0.0076,-57%,235%
2021,4,11,10,0.0373,0.0793,0.0110,-53%,239%
2021,4,11,11,0.0520,0.1053,0.0154,-51%,237%
2021,4,11,12,0.0623,0.1241,0.0194,-50%,221%
2021,4,11,13,0.0715,0.1367,0.0243,-48%,195%
2021,4,11,14,0.0717,0.1339,0.0257,-46%,179%
2021,4,11,15,0.0683,0.1290,0.0246,-47%,177%
2021,4,11,16,0.0654,0.1301,0.0231,-50%,183%
2021,4,11,17,0.0606,0.1286,0.0210,-53%,189%
2021,4,11,18,0.0511,0.1088,0.0173,-53%,196%
2021,4,11,19,0.0469,0.0945,0.0168,-50%,179%
2021,4,11,20,0.0469,0.0847,0.0169,-45%,177%
2021,4,11,21,0.0344,0.0722,0.0150,-52%,130%
2021,4,11,22,0.0098,0.0539,0.0114,-82%,-14%
2021,4,11,23,0.0046,0.0319,0.0064,-86%,-29%
2021,4,12,0,0.0010,0.0102,0.0021,-90%,-53%
2021,4,12,1,0.0001,0.0014,0.0003,-90%,-42%
2021,4,12,2,0.0000,0.0007,0.0001,-92%,-16%
2021,4,12,3,0.0001,0.0008,0.0001,-84%,45%
2021,4,12,4,0.0008,0.0021,0.0004,-59%,123%
2021,4,12,5,0.0121,0.0223,0.0040,-46%,205%
2021,4,12,6,0.0611,0.1330,0.0156,-54%,291%
2021,4,12,7,0.1588,0.3755,0.0232,-58%,585%
2021,4,12,8,0.1836,0.4235,0.0224,-57%,721%
2021,4,12,9,0.1117,0.2359,0.0193,-53%,478%
2021,4,12,10,0.0987,0.1853,0.0209,-47%,372%
2021,4,12,11,0.1111,0.1916,0.0263,-42%,323%
2021,4,12,12,0.1337,0.2284,0.0323,-41%,314%
2021,4,12,13,0.1337,0.2235,0.0371,-40%,260%
2021,4,12,14,0.1474,0.2501,0.0392,-41%,276%
2021,4,12,15,0.1613,0.3017,0.0406,-47%,297%
2021,4,12,16,0.1697,0.3707,0.0421,-54%,304%
2021,4,12,17,0.1652,0.4213,0.0392,-61%,321%
2021,4,12,18,0.1047,0.2355,0.0275,-56%,281%
2021,4,12,19,0.0564,0.1238,0.0201,-54%,181%
2021,4,12,20,0.0442,0.0895,0.0178,-51%,148%
2021,4,12,21,0.0344,0.0806,0.0154,-57%,124%
2021,4,12,22,0.0126,0.0654,0.0130,-81%,-3%
2021,4,12,23,0.0065,0.0400,0.0080,-84%,-19%
2021,4,13,0,0.0014,0.0108,0.0022,-87%,-35%
2021,4,13,1,0.0002,0.0012,0.0003,-86%,-33%
2021,4,13,2,0.0001,0.0005,0.0001,-83%,17%
2021,4,13,3,0.0002,0.0007,0.0001,-76%,95%
2021,4,13,4,0.0008,0.0021,0.0005,-59%,81%
2021,4,13,5,0.0120,0.0226,0.0071,-47%,69%
2021,4,13,6,0.0616,0.1413,0.0289,-56%,113%
2021,4,13,7,0.1605,0.4184,0.0418,-62%,284%
2021,4,13,8,0.1824,0.4751,0.0400,-62%,356%
2021,4,13,9,0.1102,0.2691,0.0298,-59%,270%
2021,4,13,10,0.0944,0.2082,0.0277,-55%,240%
2021,4,13,11,0.1080,0.2120,0.0329,-49%,228%
2021,4,13,12,0.1323,0.2530,0.0395,-48%,235%
2021,4,13,13,0.1325,0.2478,0.0436,-47%,204%
2021,4,13,14,0.1467,0.2765,0.0459,-47%,220%
2021,4,13,15,0.1587,0.3273,0.0511,-52%,210%
2021,4,13,16,0.1668,0.3997,0.0577,-58%,189%
2021,4,13,17,0.1655,0.4503,0.0558,-63%,197%
2021,4,13,18,0.0981,0.2586,0.0346,-62%,184%
2021,4,13,19,0.0523,0.1375,0.0208,-62%,151%
2021,4,13,20,0.0427,0.0990,0.0175,-57%,144%
2021,4,13,21,0.0346,0.0856,0.0158,-60%,119%
2021,4,13,22,0.0124,0.0725,0.0130,-83%,-5%
2021,4,13,23,0.0066,0.0500,0.0078,-87%,-16%
2021,4,14,0,0.0015,0.0144,0.0023,-90%,-35%
2021,4,14,1,0.0002,0.0016,0.0003,-88%,-30%
2021,4,14,2,0.0001,0.0006,0.0001,-86%,11%
2021,4,14,3,0.0002,0.0008,0.0001,-79%,75%
2021,4,14,4,0.0009,0.0021,0.0005,-57%,91%
2021,4,14,5,0.0120,0.0213,0.0068,-44%,76%
2021,4,14,6,0.0590,0.1296,0.0277,-54%,113%
2021,4,14,7,0.1522,0.4073,0.0389,-63%,291%
2021,4,14,8,0.1758,0.4706,0.0365,-63%,382%
2021,4,14,9,0.1095,0.2712,0.0282,-60%,289%
2021,4,14,10,0.0956,0.2082,0.0269,-54%,255%
2021,4,14,11,0.1136,0.2206,0.0326,-49%,248%
2021,4,14,12,0.1443,0.2743,0.0395,-47%,266%
2021,4,14,13,0.1346,0.2600,0.0437,-48%,208%
2021,4,14,14,0.1404,0.2830,0.0457,-50%,207%
2021,4,14,15,0.1520,0.3333,0.0506,-54%,200%
2021,4,14,16,0.1668,0.3935,0.0570,-58%,193%
2021,4,14,17,0.1621,0.4252,0.0542,-62%,199%
2021,4,14,18,0.0966,0.2494,0.0348,-61%,178%
2021,4,14,19,0.0543,0.1355,0.0221,-60%,145%
2021,4,14,20,0.0448,0.0988,0.0187,-55%,139%
2021,4,14,21,0.0372,0.0876,0.0174,-58%,114%
2021,4,14,22,0.0129,0.0779,0.0141,-83%,-8%
2021,4,14,23,0.0066,0.0601,0.0086,-89%,-23%
2021,4,15,0,0.0015,0.0161,0.0026,-91%,-41%
2021,4,15,1,0.0002,0.0017,0.0003,-90%,-39%
2021,4,15,2,0.0001,0.0007,0.0001,-87%,9%
2021,4,15,3,0.0002,0.0007,0.0001,-73%,107%
2021,4,15,4,0.0009,0.0022,0.0005,-61%,83%
2021,4,15,5,0.0121,0.0222,0.0068,-46%,77%
2021,4,15,6,0.0617,0.1377,0.0278,-55%,122%
2021,4,15,7,0.1578,0.4249,0.0400,-63%,295%
2021,4,15,8,0.1814,0.4931,0.0383,-63%,374%
2021,4,15,9,0.1127,0.2785,0.0291,-60%,287%
2021,4,15,10,0.0980,0.2129,0.0277,-54%,254%
2021,4,15,11,0.1120,0.2213,0.0330,-49%,240%
2021,4,15,12,0.1351,0.2675,0.0399,-49%,239%
2021,4,15,13,0.1350,0.2641,0.0444,-49%,204%
2021,4,15,14,0.1493,0.2950,0.0470,-49%,217%
2021,4,15,15,0.1613,0.3455,0.0524,-53%,208%
2021,4,15,16,0.1694,0.4068,0.0586,-58%,189%
2021,4,15,17,0.1685,0.4480,0.0562,-62%,200%
2021,4,15,18,0.1021,0.2775,0.0367,-63%,179%
2021,4,15,19,0.0568,0.1569,0.0237,-64%,139%
2021,4,15,20,0.0483,0.1193,0.0196,-59%,147%
2021,4,15,21,0.0385,0.1186,0.0180,-68%,114%
2021,4,15,22,0.0134,0.0981,0.0144,-86%,-7%
2021,4,15,23,0.0072,0.0623,0.0090,-88%,-20%
2021,4,16,0,0.0018,0.0200,0.0028,-91%,-37%
2021,4,16,1,0.0002,0.0022,0.0003,-91%,-33%
2021,4,16,2,0.0001,0.0009,0.0001,-88%,7%
2021,4,16,3,0.0001,0.0012,0.0001,-88%,77%
2021,4,16,4,0.0009,0.0026,0.0005,-66%,91%
2021,4,16,5,0.0111,0.0196,0.0066,-44%,68%
2021,4,16,6,0.0544,0.1064,0.0262,-49%,108%
2021,4,16,7,0.1382,0.3112,0.0373,-56%,271%
2021,4,16,8,0.1630,0.3771,0.0370,-57%,340%
2021,4,16,9,0.1088,0.2356,0.0298,-54%,265%
2021,4,16,10,0.0995,0.1959,0.0295,-49%,237%
2021,4,16,11,0.1158,0.2109,0.0362,-45%,220%
2021,4,16,12,0.1444,0.2614,0.0442,-45%,227%
2021,4,16,13,0.1472,0.2626,0.0496,-44%,197%
2021,4,16,14,0.1611,0.2844,0.0529,-43%,205%
2021,4,16,15,0.1735,0.3199,0.0576,-46%,202%
2021,4,16,16,0.1732,0.3509,0.0605,-51%,186%
2021,4,16,17,0.1645,0.3685,0.0577,-55%,185%
2021,4,16,18,0.1149,0.2609,0.0415,-56%,177%
2021,4,16,19,0.0707,0.1750,0.0281,-60%,152%
2021,4,16,20,0.0597,0.1379,0.0230,-57%,160%
2021,4,16,21,0.0506,0.1253,0.0192,-60%,164%
2021,4,16,22,0.0154,0.1128,0.0159,-86%,-4%
2021,4,16,23,0.0076,0.0947,0.0107,-92%,-28%
2021,4,17,0,0.0020,0.0410,0.0036,-95%,-44%
2021,4,17,1,0.0003,0.0083,0.0004,-97%,-35%
2021,4,17,2,0.0001,0.0034,0.0001,-98%,-9%
2021,4,17,3,0.0002,0.0029,0.0001,-95%,89%
2021,4,17,4,0.0007,0.0034,0.0003,-79%,166%
2021,4,17,5,0.0025,0.0059,0.0011,-59%,118%
2021,4,17,6,0.0092,0.0171,0.0044,-46%,109%
2021,4,17,7,0.0217,0.0421,0.0088,-48%,148%
2021,4,17,8,0.0388,0.0804,0.0128,-52%,203%
2021,4,17,9,0.0541,0.1094,0.0161,-51%,235%
2021,4,17,10,0.0660,0.1267,0.0196,-48%,236%
2021,4,17,11,0.0811,0.1495,0.0249,-46%,225%
2021,4,17,12,0.0945,0.1701,0.0295,-44%,220%
2021,4,17,13,0.1039,0.1845,0.0349,-44%,198%
2021,4,17,14,0.1020,0.1860,0.0367,-45%,178%
2021,4,17,15,0.0963,0.1836,0.0347,-48%,177%
2021,4,17,16,0.0906,0.1877,0.0309,-52%,193%
2021,4,17,17,0.0838,0.1833,0.0281,-54%,198%
2021,4,17,18,0.0659,0.1454,0.0204,-55%,222%
2021,4,17,19,0.0518,0.1141,0.0159,-55%,226%
2021,4,17,20,0.0507,0.1020,0.0143,-50%,253%
2021,4,17,21,0.0433,0.0896,0.0135,-52%,222%
2021,4,17,22,0.0115,0.0882,0.0112,-87%,3%
2021,4,17,23,0.0056,0.0770,0.0079,-93%,-29%
2021,4,18,0,0.0015,0.0500,0.0029,-97%,-48%
2021,4,18,1,0.0003,0.0107,0.0004,-98%,-36%
2021,4,18,2,0.0001,0.0051,0.0001,-98%,25%
2021,4,18,3,0.0002,0.0041,0.0001,-96%,70%
2021,4,18,4,0.0006,0.0044,0.0002,-87%,177%
2021,4,18,5,0.0017,0.0052,0.0007,-67%,146%
2021,4,18,6,0.0025,0.0063,0.0014,-60%,84%
2021,4,18,7,0.0083,0.0172,0.0038,-51%,118%
2021,4,18,8,0.0162,0.0348,0.0055,-53%,194%
2021,4,18,9,0.0279,0.0587,0.0076,-52%,266%
2021,4,18,10,0.0403,0.0793,0.0110,-49%,267%
2021,4,18,11,0.0546,0.1053,0.0154,-48%,254%
2021,4,18,12,0.0654,0.1241,0.0194,-47%,237%
2021,4,18,13,0.0738,0.1367,0.0243,-46%,204%
2021,4,18,14,0.0723,0.1339,0.0257,-46%,181%
2021,4,18,15,0.0685,0.1290,0.0246,-47%,178%
2021,4,18,16,0.0675,0.1301,0.0231,-48%,193%
2021,4,18,17,0.0654,0.1286,0.0210,-49%,212%
2021,4,18,18,0.0560,0.1088,0.0173,-48%,224%
2021,4,18,19,0.0521,0.0945,0.0168,-45%,209%
2021,4,18,20,0.0511,0.0847,0.0169,-40%,202%
2021,4,18,21,0.0355,0.0722,0.0150,-51%,137%
2021,4,18,22,0.0099,0.0539,0.0114,-82%,-14%
2021,4,18,23,0.0045,0.0319,0.0064,-86%,-30%
2021,4,19,0,0.0011,0.0102,0.0021,-89%,-48%
2021,4,19,1,0.0002,0.0014,0.0003,-88%,-32%
2021,4,19,2,0.0001,0.0007,0.0001,-88%,38%
2021,4,19,3,0.0002,0.0008,0.0001,-82%,63%
2021,4,19,4,0.0009,0.0021,0.0004,-57%,135%
2021,4,19,5,0.0122,0.0223,0.0040,-45%,207%
2021,4,19,6,0.0610,0.1330,0.0156,-54%,290%
2021,4,19,7,0.1538,0.3755,0.0232,-59%,563%
2021,4,19,8,0.1727,0.4235,0.0224,-59%,673%
2021,4,19,9,0.1048,0.2359,0.0193,-56%,443%
2021,4,19,10,0.0931,0.1853,0.0209,-50%,345%
2021,4,19,11,0.1060,0.1916,0.0263,-45%,304%
2021,4,19,12,0.1276,0.2284,0.0323,-44%,295%
2021,4,19,13,0.1256,0.2235,0.0371,-44%,239%
2021,4,19,14,0.1394,0.2501,0.0392,-44%,256%
2021,4,19,15,0.1536,0.3017,0.0406,-49%,278%
2021,4,19,16,0.1629,0.3707,0.0421,-56%,287%
2021,4,19,17,0.1583,0.4213,0.0392,-62%,304%
2021,4,19,18,0.0925,0.2355,0.0275,-61%,237%
2021,4,19,19,0.0517,0.1238,0.0201,-58%,158%
2021,4,19,20,0.0417,0.0895,0.0178,-53%,134%
2021,4,19,21,0.0325,0.0806,0.0154,-60%,111%
2021,4,19,22,0.0123,0.0654,0.0130,-81%,-5%
2021,4,19,23,0.0064,0.0400,0.0080,-84%,-20%
2021,4,20,0,0.0015,0.0108,0.0022,-86%,-33%
2021,4,20,1,0.0002,0.0012,0.0003,-82%,-14%
2021,4,20,2,0.0001,0.0005,0.0001,-80%,36%
2021,4,20,3,0.0001,0.0007,0.0001,-78%,82%
2021,4,20,4,0.0008,0.0021,0.0005,-59%,82%
2021,4,20,5,0.0123,0.0226,0.0071,-46%,73%
2021,4,20,6,0.0620,0.1413,0.0289,-56%,114%
2021,4,20,7,0.1593,0.4184,0.0418,-62%,281%
2021,4,20,8,0.1794,0.4751,0.0400,-62%,349%
2021,4,20,9,0.1110,0.2691,0.0298,-59%,273%
2021,4,20,10,0.0955,0.2082,0.0277,-54%,245%
2021,4,20,11,0.1121,0.2120,0.0329,-47%,240%
2021,4,20,12,0.1379,0.2530,0.0395,-46%,249%
2021,4,20,13,0.1369,0.2478,0.0436,-45%,214%
2021,4,20,14,0.1504,0.2765,0.0459,-46%,228%
2021,4,20,15,0.1630,0.3273,0.0511,-50%,219%
2021,4,20,16,0.1728,0.3997,0.0577,-57%,200%
2021,4,20,17,0.1706,0.4503,0.0558,-62%,206%
2021,4,20,18,0.1011,0.2586,0.0346,-61%,192%
2021,4,20,19,0.0576,0.1375,0.0208,-58%,177%
2021,4,20,20,0.0495,0.0990,0.0175,-50%,183%
2021,4,20,21,0.0415,0.0856,0.0158,-51%,163%
2021,4,20,22,0.0138,0.0725,0.0130,-81%,6%
2021,4,20,23,0.0071,0.0500,0.0078,-86%,-9%
2021,4,21,0,0.0016,0.0144,0.0023,-89%,-30%
2021,4,21,1,0.0002,0.0016,0.0003,-87%,-26%
2021,4,21,2,0.0001,0.0006,0.0001,-87%,7%
2021,4,21,3,0.0002,0.0008,0.0001,-78%,80%
2021,4,21,4,0.0009,0.0021,0.0005,-57%,88%
2021,4,21,5,0.0120,0.0213,0.0068,-44%,76%
2021,4,21,6,0.0598,0.1296,0.0277,-54%,116%
2021,4,21,7,0.1533,0.4073,0.0389,-62%,294%
2021,4,21,8,0.1734,0.4706,0.0365,-63%,375%
2021,4,21,9,0.1095,0.2712,0.0282,-60%,289%
2021,4,21,10,0.0970,0.2082,0.0269,-53%,260%
2021,4,21,11,0.1135,0.2206,0.0326,-49%,248%
2021,4,21,12,0.1427,0.2743,0.0395,-48%,262%
2021,4,21,13,0.1343,0.2600,0.0437,-48%,207%
2021,4,21,14,0.1408,0.2830,0.0457,-50%,208%
2021,4,21,15,0.1532,0.3333,0.0506,-54%,203%
2021,4,21,16,0.1658,0.3935,0.0570,-58%,191%
2021,4,21,17,0.1637,0.4252,0.0542,-61%,202%
2021,4,21,18,0.0993,0.2494,0.0348,-60%,186%
2021,4,21,19,0.0561,0.1355,0.0221,-59%,153%
2021,4,21,20,0.0483,0.0988,0.0187,-51%,158%
2021,4,21,21,0.0385,0.0876,0.0174,-56%,122%
2021,4,21,22,0.0137,0.0779,0.0141,-82%,-2%
2021,4,21,23,0.0068,0.0601,0.0086,-89%,-21%
2021,4,22,0,0.0015,0.0161,0.0026,-91%,-41%
2021,4,22,1,0.0002,0.0017,0.0003,-88%,-31%
2021,4,22,2,0.0001,0.0007,0.0001,-85%,25%
2021,4,22,3,0.0002,0.0007,0.0001,-77%,75%
2021,4,22,4,0.0009,0.0022,0.0005,-60%,88%
2021,4,22,5,0.0119,0.0222,0.0068,-46%,75%
2021,4,22,6,0.0613,0.1377,0.0278,-56%,120%
2021,4,22,7,0.1567,0.4249,0.0400,-63%,292%
2021,4,22,8,0.1788,0.4931,0.0383,-64%,367%
2021,4,22,9,0.1127,0.2785,0.0291,-60%,287%
2021,4,22,10,0.0976,0.2129,0.0277,-54%,253%
2021,4,22,11,0.1110,0.2213,0.0330,-50%,237%
2021,4,22,12,0.1353,0.2675,0.0399,-49%,239%
2021,4,22,13,0.1338,0.2641,0.0444,-49%,201%
2021,4,22,14,0.1475,0.2950,0.0470,-50%,214%
2021,4,22,15,0.1607,0.3455,0.0524,-53%,207%
2021,4,22,16,0.1716,0.4068,0.0586,-58%,193%
2021,4,22,17,0.1725,0.4480,0.0562,-62%,207%
2021,4,22,18,0.1071,0.2775,0.0367,-61%,192%
2021,4,22,19,0.0600,0.1569,0.0237,-62%,153%
2021,4,22,20,0.0508,0.1193,0.0196,-57%,160%
2021,4,22,21,0.0408,0.1186,0.0180,-66%,126%
2021,4,22,22,0.0143,0.0981,0.0144,-85%,-1%
2021,4,22,23,0.0072,0.0623,0.0090,-88%,-20%
2021,4,23,0,0.0019,0.0200,0.0028,-91%,-35%
2021,4,23,1,0.0002,0.0022,0.0003,-90%,-29%
2021,4,23,2,0.0001,0.0009,0.0001,-89%,-4%
2021,4,23,3,0.0002,0.0012,0.0001,-85%,113%
2021,4,23,4,0.0009,0.0026,0.0005,-65%,96%
2021,4,23,5,0.0117,0.0196,0.0066,-40%,78%
2021,4,23,6,0.0568,0.1064,0.0262,-47%,117%
2021,4,23,7,0.1399,0.3112,0.0373,-55%,275%
2021,4,23,8,0.1614,0.3771,0.0370,-57%,336%
2021,4,23,9,0.1091,0.2356,0.0298,-54%,266%
2021,4,23,10,0.1000,0.1959,0.0295,-49%,239%
2021,4,23,11,0.1179,0.2109,0.0362,-44%,226%
2021,4,23,12,0.1492,0.2614,0.0442,-43%,238%
2021,4,23,13,0.1506,0.2626,0.0496,-43%,204%
2021,4,23,14,0.1627,0.2844,0.0529,-43%,207%
2021,4,23,15,0.1744,0.3199,0.0576,-45%,203%
2021,4,23,16,0.1756,0.3509,0.0605,-50%,190%
2021,4,23,17,0.1680,0.3685,0.0577,-54%,191%
2021,4,23,18,0.1189,0.2609,0.0415,-54%,186%
2021,4,23,19,0.0742,0.1750,0.0281,-58%,164%
2021,4,23,20,0.0639,0.1379,0.0230,-54%,178%
2021,4,23,21,0.0531,0.1253,0.0192,-58%,177%
2021,4,23,22,0.0169,0.1128,0.0159,-85%,6%
2021,4,23,23,0.0086,0.0947,0.0107,-91%,-20%
2021,4,24,0,0.0023,0.0410,0.0036,-94%,-37%
2021,4,24,1,0.0003,0.0083,0.0004,-97%,-32%
2021,4,24,2,0.0001,0.0034,0.0001,-97%,29%
2021,4,24,3,0.0002,0.0029,0.0001,-94%,94%
2021,4,24,4,0.0007,0.0034,0.0003,-79%,166%
2021,4,24,5,0.0024,0.0059,0.0011,-59%,117%
2021,4,24,6,0.0095,0.0171,0.0044,-44%,114%
2021,4,24,7,0.0229,0.0421,0.0088,-46%,162%
2021,4,24,8,0.0409,0.0804,0.0128,-49%,219%
2021,4,24,9,0.0570,0.1094,0.0161,-48%,253%
2021,4,24,10,0.0681,0.1267,0.0196,-46%,247%
2021,4,24,11,0.0847,0.1495,0.0249,-43%,240%
2021,4,24,12,0.0990,0.1701,0.0295,-42%,236%
2021,4,24,13,0.1083,0.1845,0.0349,-41%,211%
2021,4,24,14,0.1063,0.1860,0.0367,-43%,190%
2021,4,24,15,0.1001,0.1836,0.0347,-45%,188%
2021,4,24,16,0.0930,0.1877,0.0309,-50%,201%
2021,4,24,17,0.0857,0.1833,0.0281,-53%,205%
2021,4,24,18,0.0665,0.1454,0.0204,-54%,225%
2021,4,24,19,0.0513,0.1141,0.0159,-55%,223%
2021,4,24,20,0.0517,0.1020,0.0143,-49%,261%
2021,4,24,21,0.0448,0.0896,0.0135,-50%,233%
2021,4,24,22,0.0125,0.0882,0.0112,-86%,12%
2021,4,24,23,0.0061,0.0770,0.0079,-92%,-23%
2021,4,25,0,0.0018,0.0500,0.0029,-96%,-39%
2021,4,25,1,0.0003,0.0107,0.0004,-97%,-27%
2021,4,25,2,0.0001,0.0051,0.0001,-98%,3%
2021,4,25,3,0.0001,0.0041,0.0001,-96%,65%
2021,4,25,4,0.0006,0.0044,0.0002,-87%,170%
2021,4,25,5,0.0017,0.0052,0.0007,-67%,151%
2021,4,25,6,0.0027,0.0063,0.0014,-57%,96%
2021,4,25,7,0.0089,0.0172,0.0038,-48%,132%
2021,4,25,8,0.0176,0.0348,0.0055,-49%,218%
2021,4,25,9,0.0306,0.0587,0.0076,-48%,301%
2021,4,25,10,0.0431,0.0793,0.0110,-46%,292%
2021,4,25,11,0.0585,0.1053,0.0154,-44%,279%
2021,4,25,12,0.0688,0.1241,0.0194,-45%,255%
2021,4,25,13,0.0765,0.1367,0.0243,-44%,215%
2021,4,25,14,0.0756,0.1339,0.0257,-44%,194%
2021,4,25,15,0.0711,0.1290,0.0246,-45%,189%
2021,4,25,16,0.0689,0.1301,0.0231,-47%,199%
2021,4,25,17,0.0658,0.1286,0.0210,-49%,214%
2021,4,25,18,0.0563,0.1088,0.0173,-48%,225%
2021,4,25,19,0.0529,0.0945,0.0168,-44%,214%
2021,4,25,20,0.0504,0.0847,0.0169,-40%,198%
2021,4,25,21,0.0357,0.0722,0.0150,-51%,139%
2021,4,25,22,0.0117,0.0539,0.0114,-78%,3%
2021,4,25,23,0.0051,0.0319,0.0064,-84%,-20%
2021,4,26,0,0.0012,0.0102,0.0021,-88%,-44%
2021,4,26,1,0.0001,0.0014,0.0003,-91%,-50%
2021,4,26,2,0.0001,0.0007,0.0001,-87%,49%
2021,4,26,3,0.0002,0.0008,0.0001,-81%,67%
2021,4,26,4,0.0009,0.0021,0.0004,-58%,129%
2021,4,26,5,0.0103,0.0223,0.0040,-54%,159%
2021,4,26,6,0.0480,0.1330,0.0156,-64%,207%
2021,4,26,7,0.1043,0.3755,0.0232,-72%,350%
2021,4,26,8,0.1206,0.4235,0.0224,-72%,440%
2021,4,26,9,0.0879,0.2359,0.0193,-63%,355%
2021,4,26,10,0.0816,0.1853,0.0209,-56%,290%
2021,4,26,11,0.0963,0.1916,0.0263,-50%,267%
2021,4,26,12,0.1150,0.2284,0.0323,-50%,256%
2021,4,26,13,0.1189,0.2235,0.0371,-47%,221%
2021,4,26,14,0.1262,0.2501,0.0392,-50%,222%
2021,4,26,15,0.1367,0.3017,0.0406,-55%,237%
2021,4,26,16,0.1473,0.3707,0.0421,-60%,250%
2021,4,26,17,0.1509,0.4213,0.0392,-64%,285%
2021,4,26,18,0.1013,0.2355,0.0275,-57%,269%
2021,4,26,19,0.0630,0.1238,0.0201,-49%,214%
2021,4,26,20,0.0511,0.0895,0.0178,-43%,187%
2021,4,26,21,0.0391,0.0806,0.0154,-51%,154%
2021,4,26,22,0.0133,0.0654,0.0130,-80%,2%
2021,4,26,23,0.0071,0.0400,0.0080,-82%,-11%
2021,4,27,0,0.0019,0.0108,0.0022,-83%,-16%
2021,4,27,1,0.0002,0.0012,0.0003,-83%,-18%
2021,4,27,2,0.0001,0.0005,0.0001,-85%,0%
2021,4,27,3,0.0002,0.0007,0.0001,-76%,94%
2021,4,27,4,0.0006,0.0021,0.0005,-71%,30%
2021,4,27,5,0.0024,0.0226,0.0071,-90%,-67%
2021,4,27,6,0.0074,0.1413,0.0289,-95%,-74%
2021,4,27,7,0.0169,0.4184,0.0418,-96%,-60%
2021,4,27,8,0.0279,0.4751,0.0400,-94%,-30%
2021,4,27,9,0.0411,0.2691,0.0298,-85%,38%
2021,4,27,10,0.0557,0.2082,0.0277,-73%,101%
2021,4,27,11,0.0759,0.2120,0.0329,-64%,130%
2021,4,27,12,0.0975,0.2530,0.0395,-61%,147%
2021,4,27,13,0.1067,0.2478,0.0436,-57%,145%
2021,4,27,14,0.0971,0.2765,0.0459,-65%,112%
2021,4,27,15,0.0863,0.3273,0.0511,-74%,69%
2021,4,27,16,0.0794,0.3997,0.0577,-80%,38%
2021,4,27,17,0.0747,0.4503,0.0558,-83%,34%
2021,4,27,18,0.0666,0.2586,0.0346,-74%,93%
2021,4,27,19,0.0636,0.1375,0.0208,-54%,206%
2021,4,27,20,0.0722,0.0990,0.0175,-27%,313%
2021,4,27,21,0.0601,0.0856,0.0158,-30%,281%
2021,4,27,22,0.0162,0.0725,0.0130,-78%,25%
2021,4,27,23,0.0075,0.0500,0.0078,-85%,-4%
2021,4,28,0,0.0021,0.0144,0.0023,-85%,-7%
2021,4,28,1,0.0003,0.0016,0.0003,-84%,-7%
2021,4,28,2,0.0001,0.0006,0.0001,-78%,80%
2021,4,28,3,0.0002,0.0008,0.0001,-74%,111%
2021,4,28,4,0.0009,0.0021,0.0005,-57%,88%
2021,4,28,5,0.0104,0.0213,0.0068,-51%,53%
2021,4,28,6,0.0487,0.1296,0.0277,-62%,76%
2021,4,28,7,0.1037,0.4073,0.0389,-75%,166%
2021,4,28,8,0.1391,0.4706,0.0365,-70%,281%
2021,4,28,9,0.1138,0.2712,0.0282,-58%,304%
2021,4,28,10,0.0992,0.2082,0.0269,-52%,268%
2021,4,28,11,0.1155,0.2206,0.0326,-48%,254%
2021,4,28,12,0.1377,0.2743,0.0395,-50%,249%
2021,4,28,13,0.1366,0.2600,0.0437,-47%,213%
2021,4,28,14,0.1414,0.2830,0.0457,-50%,210%
2021,4,28,15,0.1505,0.3333,0.0506,-55%,198%
2021,4,28,16,0.1606,0.3935,0.0570,-59%,182%
2021,4,28,17,0.1612,0.4252,0.0542,-62%,198%
2021,4,28,18,0.1130,0.2494,0.0348,-55%,225%
2021,4,28,19,0.0649,0.1355,0.0221,-52%,193%
2021,4,28,20,0.0487,0.0988,0.0187,-51%,160%
2021,4,28,21,0.0365,0.0876,0.0174,-58%,111%
2021,4,28,22,0.0270,0.0779,0.0141,-65%,92%
2021,4,28,23,0.0159,0.0601,0.0086,-74%,85%
2021,4,29,0,0.0046,0.0161,0.0026,-72%,77%
2021,4,29,1,0.0004,0.0017,0.0003,-76%,43%
2021,4,29,2,0.0001,0.0007,0.0001,-82%,51%
2021,4,29,3,0.0002,0.0007,0.0001,-71%,125%
2021,4,29,4,0.0009,0.0022,0.0005,-59%,90%
2021,4,29,5,0.0116,0.0222,0.0068,-48%,70%
2021,4,29,6,0.0585,0.1377,0.0278,-58%,110%
2021,4,29,7,0.1330,0.4249,0.0400,-69%,233%
2021,4,29,8,0.1601,0.4931,0.0383,-68%,319%
2021,4,29,9,0.1094,0.2785,0.0291,-61%,276%
2021,4,29,10,0.0967,0.2129,0.0277,-55%,250%
2021,4,29,11,0.1104,0.2213,0.0330,-50%,235%
2021,4,29,12,0.1316,0.2675,0.0399,-51%,230%
2021,4,29,13,0.1323,0.2641,0.0444,-50%,198%
