,index,From,To,Seats,geometry,color
89,76,LC,ZP,71190.0,"LINESTRING (6.4264 52.16679, 6.42429 52.16687, 6.42283 52.167, 6.41997 52.16736, 6.41855 52.16756, 6.41424 52.16809, 6.4076 52.16893, 6.4063 52.16907, 6.40474 52.16916, 6.38812 52.16945, 6.34139 52.1702, 6.33555 52.17034, 6.33409 52.17042, 6.3224 52.17069, 6.31948 52.17078, 6.31802 52.17079, 6.31362 52.17089, 6.29892 52.17126, 6.29801 52.17127, 6.29695 52.17126, 6.29598 52.17122, 6.29452 52.17111, 6.24667 52.16672, 6.24253 52.16633, 6.2382 52.16589, 6.23389 52.16547, 6.23246 52.1653, 6.22961 52.16487, 6.22894 52.16474, 6.22759 52.16443, 6.22553 52.16389, 6.22491 52.16375, 6.22414 52.1636, 6.22344 52.16351, 6.22129 52.16328, 6.2206 52.16316, 6.21988 52.16302, 6.21922 52.16285, 6.21854 52.16263, 6.21793 52.16242, 6.2173 52.16216, 6.21679 52.16192, 6.21618 52.16159, 6.21518 52.16093, 6.21349 52.15946, 6.21168 52.15781, 6.21044 52.15671, 6.20931 52.15577, 6.2085 52.15513, 6.20799 52.15472, 6.1995 52.14798, 6.19862 52.14726, 6.19747 52.14638, 6.19732 52.14627, 6.19602 52.14551, 6.1948 52.14504, 6.19445 52.14493)","[1.0, 0.6274509803921569, 0.0]"
90,75,GO,LC,71190.0,"LINESTRING (6.58444 52.23028, 6.57874 52.23035, 6.5775 52.23032, 6.57687 52.23029, 6.57542 52.23016, 6.57398 52.22998, 6.57256 52.22975, 6.57175 52.22958, 6.57061 52.22932, 6.5698 52.2291, 6.56917 52.22892, 6.56777 52.22845, 6.56722 52.22825, 6.56599 52.22774, 6.56482 52.22718, 6.542 52.21588, 6.51694 52.20346, 6.51463 52.20234, 6.51124 52.20063, 6.4543 52.17236, 6.45259 52.17152, 6.45142 52.171, 6.45029 52.17053, 6.44956 52.17025, 6.44829 52.1698, 6.447 52.16938, 6.44568 52.16899, 6.44434 52.16863, 6.44299 52.1683, 6.44217 52.16812, 6.44101 52.16788, 6.43949 52.16761, 6.43808 52.16739, 6.43682 52.16723, 6.43594 52.16713, 6.43449 52.167, 6.43302 52.16691, 6.42941 52.16679, 6.42789 52.16677, 6.4264 52.16679)","[1.0, 0.6274509803921569, 0.0]"
91,72,HGL,HGLG,71320.0,"LINESTRING (6.79394 52.26181, 6.79215 52.26203, 6.79064 52.26215, 6.78926 52.2622, 6.78779 52.26218, 6.78632 52.26211, 6.7834 52.26199, 6.78192 52.262, 6.78045 52.26198, 6.76777 52.26164)","[1.0, 0.6274509803921569, 0.0]"
92,73,HGLG,DDN,71320.0,"LINESTRING (6.76777 52.26164, 6.76287 52.26151, 6.7526 52.2612, 6.74967 52.26113, 6.7218 52.26031, 6.7161 52.26011)","[1.0, 0.6274509803921569, 0.0]"
93,74,DDN,GO,71320.0,"LINESTRING (6.7161 52.26011, 6.71155 52.25998, 6.71009 52.25993, 6.70865 52.25983, 6.70756 52.25969, 6.70692 52.25958, 6.70646 52.25949, 6.70548 52.25924, 6.70451 52.25895, 6.70323 52.25851, 6.6697 52.24646, 6.66825 52.246, 6.66704 52.24566, 6.66636 52.24549, 6.66363 52.24486, 6.62374 52.23579, 6.60235 52.23088, 6.60115 52.23066, 6.60034 52.23053, 6.59965 52.23043, 6.5989 52.23035, 6.59743 52.23021, 6.59598 52.23014, 6.59451 52.23012, 6.59303 52.23013, 6.58444 52.23028)","[1.0, 0.6274509803921569, 0.0]"
94,119,LWC,HDG,72162.0,"LINESTRING (5.84232 53.20208, 5.85943 53.20407, 5.87412 53.20579, 5.87707 53.20612, 5.89474 53.20818, 5.89768 53.20854, 5.89912 53.20876, 5.90055 53.20904, 5.90194 53.20938, 5.90329 53.20976, 5.92622 53.21651, 5.93026 53.21768, 5.93162 53.21806, 5.93444 53.21889)","[1.0, 0.6196078431372549, 0.0]"
95,124,GK,ZH,72162.0,"LINESTRING (6.30977 53.25578, 6.33293 53.25568, 6.33743 53.25568, 6.36894 53.25553, 6.37193 53.2555, 6.37346 53.25548, 6.37795 53.25535, 6.37944 53.25526, 6.38094 53.25512, 6.38241 53.25494, 6.38385 53.25472, 6.3853 53.25445, 6.38669 53.25414, 6.38809 53.25379, 6.39888 53.25065, 6.40156 53.24982, 6.40601 53.24838)","[1.0, 0.6196078431372549, 0.0]"
96,123,BP,GK,72162.0,"LINESTRING (6.14464 53.25638, 6.14691 53.25639, 6.15141 53.25635, 6.19042 53.25624, 6.2414 53.25606, 6.30977 53.25578)","[1.0, 0.6196078431372549, 0.0]"
97,122,DWE,BP,72162.0,"LINESTRING (6.03465 53.24813, 6.0354 53.24827, 6.03619 53.2484, 6.03687 53.24848, 6.03836 53.24862, 6.0978 53.25367, 6.12745 53.25617, 6.12893 53.25628, 6.13043 53.25636, 6.13192 53.2564, 6.14464 53.25638)","[1.0, 0.6196078431372549, 0.0]"
98,120,HDG,FWD,72162.0,"LINESTRING (5.93444 53.21889, 5.93972 53.22046, 5.97873 53.23189, 5.98143 53.23266, 5.98415 53.23342, 5.98685 53.23421, 5.98895 53.23481)","[1.0, 0.6196078431372549, 0.0]"
99,118,LW,LWC,72162.0,"LINESTRING (5.79218 53.19596, 5.79318 53.19607, 5.79474 53.19636, 5.79553 53.19652, 5.79616 53.19667, 5.79654 53.19673, 5.80204 53.19739, 5.80351 53.19755, 5.82265 53.1998, 5.82855 53.20048, 5.83001 53.20063, 5.83147 53.20082, 5.84232 53.20208)","[1.0, 0.6196078431372549, 0.0]"
100,121,FWD,DWE,72162.0,"LINESTRING (5.98895 53.23481, 5.9976 53.23738, 6.03263 53.24761, 6.03339 53.24783, 6.034 53.24798, 6.03465 53.24813)","[1.0, 0.6196078431372549, 0.0]"
101,6,HDB,MRB,74050.0,"LINESTRING (6.62857 52.57279, 6.62836 52.57264, 6.62752 52.57193, 6.62718 52.57159, 6.62657 52.57078, 6.62629 52.57028, 6.6261 52.56986, 6.62596 52.56941, 6.62536 52.56675, 6.6248 52.56407, 6.62401 52.56049, 6.61823 52.53465, 6.61812 52.53426, 6.61795 52.53377, 6.61778 52.53336, 6.61733 52.53255, 6.61703 52.5321, 6.61677 52.53175, 6.61637 52.53129, 6.61597 52.53088, 6.61518 52.53017, 6.61472 52.52982, 6.61373 52.52913, 6.61272 52.52848, 6.61168 52.52786, 6.61057 52.52726, 6.6072 52.52552, 6.58106 52.51235, 6.57886 52.51116, 6.57654 52.51004, 6.57531 52.50942)","[1.0, 0.6039215686274509, 0.0]"
102,71,HGLO,HGL,74060.0,"LINESTRING (6.81944 52.26888, 6.80152 52.26202, 6.80068 52.26168, 6.7997 52.26139, 6.79916 52.26131, 6.79781 52.2613, 6.79648 52.26146, 6.79394 52.26181)","[1.0, 0.6039215686274509, 0.0]"
103,70,ODZ,HGLO,74060.0,"LINESTRING (6.93474 52.30629, 6.92958 52.30588, 6.9291 52.30582, 6.92843 52.30571, 6.92781 52.30558, 6.92711 52.30541, 6.91187 52.30145, 6.91019 52.30099, 6.90846 52.30044, 6.90795 52.30026, 6.90166 52.29791, 6.86405 52.28379, 6.86277 52.28335, 6.83411 52.27417, 6.82891 52.27249, 6.82765 52.27203, 6.82267 52.27011, 6.81944 52.26888)","[1.0, 0.6039215686274509, 0.0]"
104,125,ZH,GN,76230.0,"LINESTRING (6.40601 53.24838, 6.41085 53.24681, 6.41219 53.24641, 6.4135 53.246, 6.4228 53.24301, 6.42411 53.24256, 6.42538 53.24207, 6.42663 53.24156, 6.42781 53.24103, 6.42899 53.24048, 6.48108 53.2149, 6.48227 53.21436, 6.48283 53.21414, 6.48355 53.21391, 6.48416 53.21374, 6.48492 53.21356, 6.48634 53.21328, 6.48699 53.21318, 6.48782 53.21308, 6.4982 53.21228, 6.52489 53.21016, 6.52785 53.20993, 6.52936 53.20985, 6.53084 53.2098, 6.53233 53.20977, 6.53383 53.20977, 6.53683 53.20985, 6.5474 53.2102, 6.55039 53.21026, 6.55786 53.21051, 6.5597 53.21058, 6.56082 53.21056, 6.56384 53.21062, 6.56471 53.21065)","[1.0, 0.5882352941176471, 0.0]"
105,48,VSV,TBG,76995.0,"LINESTRING (6.45883 51.93727, 6.45234 51.93612, 6.44117 51.93412, 6.42999 51.93211, 6.4272 51.9316, 6.42306 51.93073, 6.37176 51.9199, 6.37106 51.91982, 6.37074 51.91981, 6.37022 51.91982, 6.36971 51.91987, 6.3694 51.91991, 6.36883 51.92004, 6.36826 51.92024, 6.36796 51.92037, 6.36763 51.92054, 6.36673 51.9211, 6.3661 51.92146, 6.36439 51.92254)","[1.0, 0.5803921568627451, 0.0]"
106,47,ATN,VSV,76995.0,"LINESTRING (6.57863 51.92126, 6.57619 51.92121, 6.57528 51.92123, 6.57284 51.92118, 6.5722 51.9212, 6.57171 51.92123, 6.57078 51.92133, 6.53874 51.92711, 6.53734 51.92735, 6.53593 51.92756, 6.51604 51.93036, 6.465 51.93752, 6.46312 51.93777, 6.4624 51.9378, 6.46186 51.93778, 6.46134 51.93773, 6.46073 51.93763, 6.45883 51.93727)","[1.0, 0.5803921568627451, 0.0]"
107,46,WW,ATN,76995.0,"LINESTRING (6.71539 51.96766, 6.71645 51.96688, 6.71877 51.96511, 6.719 51.96491, 6.72195 51.96273, 6.72241 51.96237, 6.72279 51.96201, 6.72296 51.96181, 6.7231 51.96159, 6.72324 51.96132, 6.72335 51.96093, 6.72337 51.96049, 6.72327 51.96004, 6.72317 51.95984, 6.7229 51.95944, 6.72269 51.9592, 6.72243 51.95898, 6.72214 51.95878, 6.72173 51.95855, 6.72128 51.95836, 6.72085 51.95821, 6.72035 51.95809, 6.71392 51.95681, 6.71254 51.95652, 6.71207 51.95639, 6.71164 51.95623, 6.7113 51.95607, 6.71096 51.95587, 6.69001 51.94128, 6.68951 51.94097, 6.68896 51.94065, 6.6882 51.94026, 6.68717 51.9398, 6.68662 51.93959, 6.68588 51.93933, 6.68473 51.93899, 6.68403 51.93881, 6.68337 51.93866, 6.68262 51.93852, 6.68195 51.93842, 6.64283 51.93315, 6.64139 51.93295, 6.63998 51.93273, 6.63779 51.93235, 6.63642 51.93208, 6.63446 51.93166, 6.59517 51.92237, 6.59383 51.92205, 6.59314 51.92191, 6.59244 51.92179, 6.59189 51.92171, 6.59102 51.92161, 6.59039 51.92156, 6.58958 51.92152, 6.57997 51.92132, 6.57893 51.92126, 6.57863 51.92126)","[1.0, 0.5803921568627451, 0.0]"
108,49,TBG,GDR,77670.0,"LINESTRING (6.36439 51.92254, 6.36383 51.9229, 6.36294 51.92351, 6.35849 51.92632, 6.35798 51.92661, 6.3574 51.92691, 6.35678 51.92719, 6.34863 51.93077)","[1.0, 0.5764705882352941, 0.0]"
109,50,GDR,DTC,77670.0,"LINESTRING (6.34863 51.93077, 6.33746 51.93568, 6.33672 51.93602, 6.33549 51.93665, 6.33443 51.93726, 6.33399 51.93753, 6.33299 51.93818, 6.30775 51.95559, 6.30712 51.95598, 6.30669 51.95621, 6.30595 51.95658, 6.30498 51.95699, 6.3043 51.95723, 6.30368 51.95744, 6.303 51.95763, 6.30235 51.95779, 6.3017 51.95793, 6.30086 51.95808, 6.30027 51.95817, 6.29962 51.95825, 6.29779 51.95834, 6.2962 51.95838)","[1.0, 0.5764705882352941, 0.0]"
110,81,SM,RV,77985.0,"LINESTRING (6.03224 51.23584, 6.03389 51.23685, 6.03495 51.23746, 6.03603 51.23806, 6.03932 51.23982, 6.04375 51.24212, 6.04482 51.2427, 6.04584 51.24333, 6.04682 51.24399, 6.04775 51.24468, 6.04861 51.24539, 6.04943 51.24614, 6.05017 51.24691, 6.05086 51.2477, 6.06287 51.26204, 6.0635 51.26285, 6.06409 51.26367, 6.07477 51.27843, 6.07542 51.27923, 6.07612 51.28, 6.0769 51.28076, 6.0794 51.28302)","[1.0, 0.5725490196078431, 0.0]"
111,83,TG,VL,77985.0,"LINESTRING (6.14257 51.3389, 6.14463 51.33987, 6.16684 51.34985, 6.17267 51.35248, 6.17353 51.3529, 6.17426 51.35333, 6.17477 51.3537, 6.17503 51.35391, 6.17559 51.35443, 6.17595 51.35484, 6.17624 51.35523, 6.17658 51.35577, 6.17674 51.35608, 6.17695 51.35654, 6.17707 51.35693, 6.17712 51.35744, 6.17702 51.35873, 6.17688 51.35964, 6.17673 51.3601, 6.17653 51.36046, 6.17621 51.36088, 6.17581 51.36126, 6.17494 51.36199, 6.17284 51.36364)","[1.0, 0.5725490196078431, 0.0]"
112,80,RM,SM,77985.0,"LINESTRING (5.99461 51.19296, 5.99561 51.19503, 5.99605 51.19588, 5.99653 51.19671, 5.99718 51.19749, 5.99796 51.19826, 6.0004 51.20049, 6.00164 51.20165, 6.00199 51.20197, 6.00285 51.20269, 6.00443 51.20421, 6.01255 51.21163, 6.0133 51.2124, 6.014 51.21318, 6.01462 51.21399, 6.0152 51.21482, 6.02152 51.22487, 6.02365 51.22821, 6.02422 51.22904, 6.02485 51.22986, 6.02555 51.23066, 6.0263 51.23143, 6.02713 51.2322, 6.02799 51.23292, 6.02891 51.23361, 6.02986 51.23428, 6.03184 51.23559, 6.03224 51.23584)","[1.0, 0.5725490196078431, 0.0]"
113,82,RV,TG,77985.0,"LINESTRING (6.0794 51.28302, 6.08018 51.28372, 6.0818 51.28521, 6.10957 51.31038, 6.13493 51.33331, 6.13788 51.3359, 6.13883 51.33664, 6.13963 51.33723, 6.14076 51.33796, 6.14183 51.33855, 6.14257 51.3389)","[1.0, 0.5725490196078431, 0.0]"
114,58,AHP,AH,78615.0,"LINESTRING (5.91941 51.98523, 5.91889 51.98535, 5.91821 51.98547, 5.91741 51.9856, 5.9161 51.98574, 5.91535 51.98579, 5.9146 51.98582, 5.9139 51.98581, 5.91316 51.98579, 5.91245 51.98574, 5.91167 51.98567, 5.90476 51.98477, 5.90346 51.98464, 5.90238 51.98464, 5.90187 51.98468, 5.90108 51.98478, 5.89965 51.985, 5.89918 51.98506)","[1.0, 0.5686274509803921, 0.0]"
115,56,DVN,WTV,78615.0,"LINESTRING (6.01472 51.94333, 5.99617 51.95071, 5.99008 51.9532, 5.97918 51.9577, 5.97802 51.95825, 5.9769 51.95883, 5.9714 51.96177, 5.97031 51.96237, 5.96948 51.96284)","[1.0, 0.5686274509803921, 0.0]"
116,52,DTCH,WL,78615.0,"LINESTRING (6.25985 51.95914, 6.21722 51.95795, 6.21681 51.95792, 6.21637 51.95788, 6.21592 51.95781, 6.21548 51.95771, 6.2152 51.95764, 6.21425 51.95734)","[1.0, 0.5686274509803921, 0.0]"
117,54,DID,ZV,78615.0,"LINESTRING (6.13254 51.93333, 6.12903 51.93234, 6.08794 51.92094, 6.08715 51.92076, 6.08658 51.92066, 6.08584 51.92057, 6.08516 51.92052, 6.0843 51.92051, 6.08384 51.92053, 6.08298 51.9206, 6.08229 51.9207, 6.08162 51.92084, 6.07868 51.92156, 6.07796 51.92168, 6.072 51.92314)","[1.0, 0.5686274509803921, 0.0]"
118,55,ZV,DVN,78615.0,"LINESTRING (6.072 51.92314, 6.05765 51.92669, 6.05631 51.92705, 6.055 51.92744, 6.05371 51.92786, 6.05244 51.92831, 6.01472 51.94333)","[1.0, 0.5686274509803921, 0.0]"
119,53,WL,DID,78615.0,"LINESTRING (6.21425 51.95734, 6.21383 51.9572, 6.2105 51.95622, 6.20956 51.95595, 6.20834 51.95563, 6.1894 51.95006, 6.13954 51.93541, 6.13796 51.93494, 6.13724 51.93471, 6.13254 51.93333)","[1.0, 0.5686274509803921, 0.0]"
120,51,DTC,DTCH,78615.0,"LINESTRING (6.2962 51.95838, 6.29295 51.95847, 6.28861 51.95861, 6.26677 51.95922, 6.26461 51.95925, 6.26304 51.95922, 6.25985 51.95914)","[1.0, 0.5686274509803921, 0.0]"
121,57,WTV,AHP,78615.0,"LINESTRING (5.96948 51.96284, 5.96821 51.96362, 5.96722 51.96427, 5.95933 51.96957, 5.94946 51.97617, 5.9488 51.97658, 5.94785 51.97713, 5.94682 51.97767, 5.94566 51.97822, 5.94503 51.9785, 5.94381 51.97898, 5.94254 51.97944, 5.94125 51.97985, 5.93992 51.98022, 5.93045 51.98254, 5.92907 51.98286, 5.92571 51.9837, 5.91941 51.98523)","[1.0, 0.5686274509803921, 0.0]"
122,84,VL,BR,83835.0,"LINESTRING (6.17284 51.36364, 6.1715 51.36463, 6.17133 51.3648, 6.17077 51.36515, 6.17035 51.36546, 6.16977 51.36572, 6.16729 51.3667, 6.16613 51.36723, 6.165 51.36777, 6.16381 51.36829, 6.1626 51.36878, 6.15908 51.37033, 6.15788 51.37084, 6.15674 51.37139, 6.1557 51.372, 6.15497 51.37248)","[1.0, 0.5254901960784314, 0.0]"
123,85,BR,VRY,84510.0,"LINESTRING (6.15497 51.37248, 6.15372 51.37331, 6.15297 51.374, 6.15202 51.37471, 6.14905 51.37666, 6.14808 51.37732, 6.14674 51.37838, 6.14632 51.37875, 6.14557 51.37951, 6.14518 51.37991, 6.14486 51.3803, 6.14459 51.38071, 6.14434 51.38115, 6.14396 51.38202, 6.14352 51.3838, 6.14231 51.38918, 6.14208 51.39007, 6.14065 51.39631, 6.13255 51.43108, 6.13211 51.43287, 6.13187 51.43376, 6.13148 51.43555, 6.13134 51.43604, 6.13104 51.43688, 6.13063 51.43775, 6.13042 51.43815, 6.1299 51.43897, 6.12927 51.4398, 6.12728 51.44221, 6.12536 51.44464, 6.09654 51.47995, 6.09518 51.48154, 6.09385 51.48314, 6.09193 51.48556, 6.09061 51.48717, 6.09027 51.48755, 6.0895 51.48831, 6.08905 51.48868, 6.08853 51.48907, 6.08809 51.48936, 6.08605 51.49063, 6.08494 51.49122, 6.05296 51.50663, 6.02439 51.52038, 6.02329 51.52097, 6.02216 51.52154, 6.01872 51.52318, 6.01763 51.52375, 6.01666 51.52441, 6.01579 51.52513, 6.015 51.52589, 6.01443 51.52664)","[1.0, 0.5215686274509804, 0.0]"
124,86,VRY,VLB,94185.0,"LINESTRING (6.01443 51.52664, 6.0139 51.52751, 6.01328 51.52873, 6.01288 51.53013, 6.01266 51.53103, 6.01226 51.53281, 6.00871 51.54707, 5.9991 51.58534, 5.99861 51.58712, 5.99796 51.58978, 5.99771 51.59067, 5.99755 51.59111, 5.99735 51.59154, 5.99715 51.59193)","[1.0, 0.44313725490196076, 0.0]"
125,87,VLB,BMR,94185.0,"LINESTRING (5.99715 51.59193, 5.99659 51.59278, 5.99556 51.59399, 5.99398 51.59549, 5.97993 51.60806, 5.95592 51.62948, 5.94931 51.63539, 5.94515 51.63909, 5.94345 51.64054, 5.94181 51.64202, 5.93912 51.64455)","[1.0, 0.44313725490196076, 0.0]"
126,90,MMLH,NMH,94185.0,"LINESTRING (5.87896 51.76629, 5.88036 51.76923, 5.88073 51.77012, 5.88153 51.77185, 5.8857 51.78048, 5.88609 51.78133, 5.88627 51.78188, 5.88637 51.78222, 5.88647 51.78278, 5.88677 51.78853, 5.88689 51.79122, 5.88683 51.79212, 5.88661 51.79301, 5.88643 51.7935, 5.88603 51.7943, 5.88575 51.79473, 5.88511 51.79554, 5.8844 51.79631, 5.87855 51.80255, 5.87789 51.80333, 5.87734 51.80418, 5.87694 51.80504, 5.8768 51.80545, 5.87668 51.80592, 5.87661 51.80637, 5.87656 51.80682, 5.87657 51.80772, 5.87689 51.81672, 5.87693 51.81834, 5.87681 51.81924, 5.87671 51.81961, 5.87652 51.82011, 5.87605 51.82095, 5.87541 51.82176, 5.87507 51.82211, 5.87462 51.8225, 5.87412 51.82288, 5.87367 51.82318, 5.86758 51.827)","[1.0, 0.44313725490196076, 0.0]"
127,88,BMR,CK,94185.0,"LINESTRING (5.93912 51.64455, 5.93861 51.64505, 5.93789 51.64582, 5.93656 51.64743, 5.93388 51.65062, 5.905 51.68488, 5.90363 51.68646, 5.90229 51.68806, 5.90049 51.69052, 5.89874 51.69298, 5.89813 51.69379, 5.87844 51.72085, 5.87719 51.72248, 5.87598 51.72411, 5.87426 51.72667)","[1.0, 0.44313725490196076, 0.0]"
128,89,CK,MMLH,94185.0,"LINESTRING (5.87426 51.72667, 5.87374 51.72743, 5.87326 51.72828, 5.87245 51.73002, 5.8663 51.74201, 5.86581 51.74284, 5.86535 51.74371, 5.86503 51.74459, 5.86485 51.74549, 5.86474 51.7464, 5.86481 51.74729, 5.86493 51.7482, 5.86516 51.74909, 5.86556 51.74997, 5.86609 51.7508, 5.86666 51.75163, 5.86734 51.75242, 5.86811 51.75318, 5.86897 51.75391, 5.87249 51.75677, 5.87292 51.75713, 5.87337 51.75748, 5.87421 51.75821, 5.87494 51.75898, 5.87559 51.75979, 5.87615 51.76063, 5.87658 51.76149, 5.87737 51.76321, 5.87781 51.76408, 5.87871 51.76579, 5.87896 51.76629)","[1.0, 0.44313725490196076, 0.0]"
129,91,NMH,NM,94185.0,"LINESTRING (5.86758 51.827, 5.85735 51.8334, 5.85529 51.83467, 5.85331 51.83599, 5.85246 51.83673, 5.85209 51.83709, 5.85174 51.83751, 5.85148 51.83793, 5.85134 51.83821, 5.85129 51.83835, 5.85113 51.83968, 5.85112 51.84014, 5.85118 51.8406, 5.85132 51.8413, 5.85151 51.84199, 5.85231 51.84359)","[1.0, 0.44313725490196076, 0.0]"
130,24,VK,SGL,106425.0,"LINESTRING (5.83217 50.86968, 5.83133 50.87007, 5.83067 50.87033, 5.82913 50.87088, 5.82626 50.87181, 5.82565 50.87197, 5.82333 50.87244, 5.82258 50.87254, 5.82116 50.87266, 5.81975 50.87272, 5.80272 50.87323, 5.79987 50.87331, 5.79722 50.87336)","[1.0, 0.34509803921568627, 0.0]"
131,27,MTN,MT,106425.0,"LINESTRING (5.71779 50.87084, 5.7164 50.86945, 5.70904 50.86174, 5.70761 50.86019, 5.70685 50.85943, 5.70603 50.8587, 5.70427 50.85704, 5.70399 50.85675, 5.70373 50.85642, 5.70357 50.8561, 5.70346 50.85581, 5.70342 50.85549, 5.70343 50.8552, 5.7035 50.85489, 5.70361 50.85458, 5.70438 50.85285, 5.70561 50.85028)","[1.0, 0.34509803921568627, 0.0]"
132,26,MES,MTN,106425.0,"LINESTRING (5.75095 50.88258, 5.74976 50.88259, 5.74914 50.88257, 5.74835 50.88251, 5.74695 50.88236, 5.74621 50.88226, 5.74492 50.88203, 5.74359 50.88172, 5.7429 50.88153, 5.74222 50.88133, 5.72776 50.87658, 5.72652 50.87612, 5.72533 50.87563, 5.72418 50.8751, 5.72308 50.87453, 5.72202 50.87393, 5.72151 50.87362, 5.72052 50.87297, 5.71959 50.87229, 5.71872 50.87158, 5.7183 50.87122, 5.71751 50.87047, 5.70719 50.85971, 5.70641 50.85896, 5.70471 50.85739, 5.70427 50.85704, 5.70603 50.8587, 5.70685 50.85943, 5.70761 50.86019, 5.70904 50.86174, 5.7164 50.86945, 5.71779 50.87084)","[1.0, 0.34509803921568627, 0.0]"
133,20,HRLW,VDL,106425.0,"LINESTRING (5.95254 50.89608, 5.95205 50.89595, 5.95126 50.89567, 5.95048 50.89531, 5.94566 50.89277, 5.94501 50.89246, 5.94419 50.89212, 5.93032 50.88716)","[1.0, 0.34509803921568627, 0.0]"
134,22,KMR,SOG,106425.0,"LINESTRING (5.89051 50.86642, 5.88524 50.864, 5.88417 50.86342, 5.88361 50.86306, 5.88266 50.86238, 5.87803 50.85897, 5.87618 50.85762, 5.87562 50.85729, 5.8751 50.85704, 5.8747 50.85688, 5.87412 50.85667, 5.87366 50.85655, 5.87318 50.85644, 5.87277 50.85637, 5.87224 50.8563)","[1.0, 0.34509803921568627, 0.0]"
135,25,SGL,MES,106425.0,"LINESTRING (5.79722 50.87336, 5.79634 50.87339, 5.79493 50.87351, 5.79422 50.87358, 5.79216 50.87384, 5.79008 50.8742, 5.78933 50.87436, 5.78802 50.87466, 5.78684 50.87498, 5.77511 50.87836, 5.77356 50.87875, 5.77176 50.87912, 5.75541 50.88215, 5.75466 50.88227, 5.7533 50.88243, 5.75259 50.88249, 5.75095 50.88258)","[1.0, 0.34509803921568627, 0.0]"
136,23,SOG,VK,106425.0,"LINESTRING (5.87224 50.8563, 5.8716 50.85625, 5.87111 50.85624, 5.8704 50.85625, 5.86969 50.85632, 5.86861 50.85648, 5.85088 50.85962, 5.84952 50.8599, 5.84882 50.86008, 5.84758 50.86045, 5.84631 50.86093, 5.84576 50.86116, 5.8452 50.86142, 5.84464 50.86171, 5.84359 50.86232, 5.83565 50.86746, 5.8337 50.86875, 5.83269 50.8694, 5.83217 50.86968)","[1.0, 0.34509803921568627, 0.0]"
137,21,VDL,KMR,106425.0,"LINESTRING (5.93032 50.88716, 5.91409 50.88135, 5.91286 50.88089, 5.90694 50.87842, 5.90577 50.87791, 5.90528 50.87768, 5.90424 50.87709, 5.90325 50.87638, 5.90279 50.87599, 5.90199 50.87525, 5.89661 50.86996, 5.89618 50.86956, 5.89541 50.86895, 5.89483 50.86855, 5.89439 50.86827, 5.89333 50.86771, 5.89051 50.86642)","[1.0, 0.34509803921568627, 0.0]"
138,19,HRL,HRLW,106425.0,"LINESTRING (5.97501 50.89086, 5.974 50.89104, 5.97264 50.89125, 5.97121 50.89143, 5.96988 50.89168, 5.9686 50.89204, 5.96608 50.89288, 5.96357 50.89377, 5.96118 50.8947, 5.95998 50.89522, 5.95948 50.89545, 5.95912 50.8956, 5.95768 50.89603, 5.95713 50.89616, 5.95673 50.89624, 5.9564 50.89628, 5.95576 50.89635, 5.95493 50.89638, 5.95436 50.89635, 5.95342 50.89625, 5.95295 50.89617, 5.95254 50.89608)","[1.0, 0.34509803921568627, 0.0]"
139,18,LG,HRL,108909.0,"LINESTRING (6.01915 50.89645, 6.01449 50.89595, 6.01308 50.89574, 6.01177 50.8954, 6.00418 50.89295, 5.99909 50.89135, 5.99779 50.891, 5.99646 50.89068, 5.99511 50.89042, 5.99374 50.89019, 5.99236 50.89002, 5.98952 50.88981, 5.98808 50.88976, 5.98523 50.88977, 5.98385 50.88975, 5.98143 50.88978, 5.98047 50.88982, 5.97993 50.88988, 5.97806 50.89021, 5.97672 50.89053, 5.97501 50.89086)","[1.0, 0.3254901960784314, 0.0]"
140,135,GNN,GN,121050.0,"LINESTRING (6.55652 53.23006, 6.55581 53.22946, 6.55513 53.22897, 6.55068 53.22615, 6.54988 53.22566, 6.5418 53.2206, 6.54126 53.22022, 6.54101 53.22, 6.54061 53.21958, 6.54024 53.21906, 6.54003 53.21863, 6.53989 53.21821, 6.53982 53.21777, 6.53983 53.21732, 6.5399 53.2169, 6.54006 53.21644, 6.54017 53.21622, 6.54056 53.21561, 6.543 53.21263, 6.54323 53.21238, 6.54366 53.21201, 6.54414 53.21168, 6.54454 53.21144, 6.54526 53.21109, 6.54587 53.21086, 6.54658 53.21065, 6.54735 53.21048, 6.54801 53.21038, 6.54845 53.21033, 6.5489 53.2103, 6.5495 53.21028, 6.55189 53.21031, 6.55786 53.21051, 6.5597 53.21058, 6.56082 53.21056, 6.56384 53.21062, 6.56471 53.21065)","[1.0, 0.23137254901960785, 0.0]"
141,134,SWD,GNN,121050.0,"LINESTRING (6.54034 53.29113, 6.54029 53.28975, 6.53977 53.28068, 6.53972 53.27938, 6.53974 53.2789, 6.53986 53.27799, 6.54008 53.2771, 6.54039 53.27622, 6.54164 53.27363, 6.55145 53.25381, 6.5537 53.24857, 6.5541 53.24771, 6.55452 53.24684, 6.55499 53.246, 6.556 53.24431, 6.55688 53.24259, 6.55773 53.24087, 6.55886 53.23825, 6.5592 53.23737, 6.55932 53.23694, 6.5594 53.23647, 6.55942 53.23603, 6.5594 53.23557, 6.55921 53.23467, 6.55889 53.23379, 6.55842 53.23261, 6.55799 53.23181, 6.55759 53.23122, 6.55689 53.23042, 6.55652 53.23006)","[1.0, 0.23137254901960785, 0.0]"
