,index,From,To,Seats,geometry,color
66,130,UST,WFM,62820.0,"LINESTRING (739928.9975677601 5922946.081743999, 739753.2912360295 5922942.760523173, 739698.803199037 5922940.003512843, 739354.7007323274 5922933.753931426, 739320.1473599271 5922932.0084207505, 739261.2325168824 5922924.574066041, 739219.0420633052 5922915.755473548, 739155.2600209286 5922899.159179442, 739087.9394897332 5922873.467689668, 738998.2021217006 5922829.926048231, 737883.59051916 5922261.086088532, 737797.266173922 5922215.510898001, 737752.084158824 5922186.491951466, 737717.9207724746 5922163.599500203, 737671.1343542885 5922126.69828466, 737640.4604103416 5922100.637471925, 737453.5917819126 5921920.727967997, 737382.495411385 5921850.287003078, 737340.1365196595 5921804.69402013, 737314.8871147162 5921776.677958954, 737272.8608475109 5921724.414412726, 737207.6850033987 5921655.387562082)","[1.0, 0.6941176470588235, 0.0]"
67,129,UHZ,UST,62820.0,"LINESTRING (744230.9218583936 5924133.531407546, 743783.2042336373 5924148.367038519, 743740.6867973588 5924146.178674422, 743707.5844702773 5924142.24561153, 743672.053581516 5924133.728718727, 743641.2301448565 5924124.339491549, 743614.5070149157 5924112.931830224, 743585.9051109402 5924099.198147187, 743555.5959037893 5924079.802971498, 743513.899882977 5924048.674780992, 743161.8077089001 5923770.843845783, 743133.5449623666 5923750.441967557, 743077.2837406 5923717.455698938, 743054.6005198685 5923705.144036851, 742985.4865358678 5923675.9585086405, 742940.934736412 5923661.410899735, 742890.3460642906 5923647.668932397, 742839.5861371973 5923637.263030677, 742791.3126784582 5923630.329415942, 742690.8168087759 5923628.523706948, 741993.9578884459 5923643.035007464, 741922.7536436324 5923641.627320852, 741845.9672267158 5923632.132488938, 741793.2125324898 5923621.636092492, 741740.0202158105 5923606.659001896, 741697.5148126113 5923591.113080696, 741636.972936134 5923563.500061854, 741579.3148591974 5923531.5759897735, 741523.932735559 5923494.19503962, 741042.8164668562 5923130.81189467, 740961.1435626138 5923073.150333784, 740915.8741891657 5923046.324167662, 740872.9230778073 5923026.304677546, 740820.0608884917 5923004.667089279, 740779.4279554709 5922991.454668287, 740732.757941629 5922979.050576823, 740680.6023622836 5922969.712450578, 740627.6691927575 5922962.5648563085, 740582.4839484135 5922960.270162283, 740080.5572069818 5922952.644648055, 739928.9975677601 5922946.081743999)","[1.0, 0.6941176470588235, 0.0]"
68,132,BF,WSM,62820.0,"LINESTRING (734132.5802068316 5918188.806151403, 734128.1577126011 5918102.764640242, 734125.2846084398 5918012.341254066, 734118.7423596145 5917901.67430332, 734104.3607255421 5917747.151802991, 734060.9971733 5917003.81382519, 734057.8602715902 5916945.70078306, 734057.9475900012 5916903.350900392, 734060.1404634906 5916858.875668986, 734066.8735031598 5916803.4784580385, 734352.5853919566 5915027.548306792, 734374.7181575169 5914930.556889517, 734399.9788136902 5914770.188550572)","[1.0, 0.6941176470588235, 0.0]"
69,131,WFM,BF,62820.0,"LINESTRING (737207.6850033987 5921655.387562082, 737183.1542728022 5921626.293645241, 737077.0547396544 5921496.144724848, 736957.933075638 5921359.774438656, 736925.3137516065 5921319.1313092625, 736640.3554125003 5920953.785348735, 736616.3710617158 5920926.951499047, 736579.590536698 5920889.447471103, 736543.2522873114 5920856.424396413, 736056.736473805 5920428.679781722, 735995.9021467663 5920378.837253697, 735965.7615918416 5920355.044711858, 735851.4589589279 5920281.365898927, 734663.4658914868 5919533.602438172, 734619.7345151313 5919501.344785908, 734584.4270057366 5919473.962601924, 734555.1037176803 5919446.876636768, 734529.1049018631 5919419.955258303, 734485.0310326903 5919367.619304573, 734278.544653483 5919080.996834772, 734255.7512548175 5919043.089620112, 734228.9062252304 5918992.721977134, 734203.2745259108 5918931.2685189, 734182.6266610129 5918863.373728626, 734170.2944269405 5918802.577078614, 734164.3993138361 5918759.931658224, 734159.8276458499 5918703.976493973, 734144.960978722 5918451.345484372, 734144.7148457386 5918402.29140852, 734132.5802068316 5918188.806151403)","[1.0, 0.6941176470588235, 0.0]"
70,106,SKND,MG,62973.0,"LINESTRING (678542.2107179387 5880139.293452383, 680166.553062037 5885588.930053172, 680482.7895793389 5886645.443663613, 680653.4769110086 5887220.9602005, 680711.9377886897 5887412.488867041, 680739.116536371 5887509.2898889715, 680769.0128924337 5887605.079990023, 680883.9004040635 5887988.0657764515, 680968.1700451148 5888276.349877848, 681340.521399643 5889521.052864447, 681519.0719112345 5890130.324063357)","[1.0, 0.6941176470588235, 0.0]"
71,107,MG,LW,62973.0,"LINESTRING (681519.0719112345 5890130.324063357, 681652.8180140331 5890577.532905947, 681679.327432319 5890673.202936294, 681797.4325750445 5891055.229952431, 683226.4170556068 5895848.607008854, 683286.017456578 5896039.1125853155, 683323.2281438957 5896132.97947555, 683362.5693388309 5896223.587321028, 683409.2998401889 5896313.365485944, 683458.1178836953 5896400.996913555, 683513.0314331463 5896486.635603547, 683570.8284948451 5896566.817169964, 683634.8063027397 5896642.782174209, 683704.9647664085 5896714.530866017, 683778.6319921933 5896781.96074091, 683855.0117166784 5896848.38252882, 683934.9859116536 5896908.261620403, 684017.1760990524 5896962.65882533, 684192.5806956983 5897062.972915814, 684281.7877372158 5897108.735608337, 684336.4093174883 5897132.004182044, 684604.3383971913 5897243.701746197, 684698.686665495 5897277.420081723, 684794.6706262277 5897303.407366252, 685232.7812704396 5897407.249388312, 685321.9952927649 5897435.212569144, 685470.5392649851 5897485.528576287, 685518.8615301348 5897498.542788207, 685616.3028608654 5897521.262392748, 685812.8216280411 5897558.974993335, 686007.7422084492 5897603.316229526, 686132.8214416208 5897620.440387053, 686513.924668484 5897709.930275806)","[1.0, 0.6941176470588235, 0.0]"
72,105,SK,SKND,62973.0,"LINESTRING (677844.5479369301 5879222.517902006, 677889.3641266936 5879263.153518924, 678040.949328985 5879393.493472549, 678191.0618302904 5879527.124952956, 678233.9024227108 5879566.577236527, 678263.6655666532 5879596.635702445, 678293.3457907252 5879628.918547659, 678330.0277712562 5879671.484120273, 678388.054920028 5879753.819461971, 678437.1594194736 5879841.392341557, 678477.4241873184 5879931.978294999, 678508.138007003 5880026.664277029, 678542.2107179387 5880139.293452383)","[1.0, 0.6941176470588235, 0.0]"
73,16,HZ,EGHM,65835.0,"LINESTRING (717683.6045395413 5640034.398305126, 717686.7148135984 5640094.665183912, 717684.7520001091 5640309.515111506, 717661.6791056124 5640490.070716512, 717619.6930959369 5640600.787796453, 717537.1989077815 5640719.829952973, 717473.4046217888 5640796.224851079, 717354.3027239236 5640931.5538803255, 717270.764181138 5640974.828686655, 717006.2128573282 5641050.623598225, 716857.8776749254 5641076.718535648, 716810.8569163412 5641089.23113419, 716762.1976807094 5641107.243841818, 716722.071023854 5641123.386039934, 716671.6810078805 5641149.122654036, 716639.1982007324 5641167.811841428, 716542.2225491139 5641229.468373587, 716503.6972120277 5641257.928822061, 716469.2527301868 5641289.900621228, 716435.8442463933 5641330.82481074, 716414.7623459715 5641363.354254015, 716385.064255519 5641416.683296974, 716339.7725977657 5641506.111855197, 716077.557882916 5641932.838416645, 715916.2996120624 5642185.59778392, 715864.1290483649 5642271.402462471, 715834.8572159546 5642314.729190527, 715773.9649062273 5642390.149207227, 715738.6439137033 5642426.54309086, 715697.6061880353 5642464.926705073, 715629.1122636745 5642519.987058403, 715584.1347794265 5642551.526022779, 715534.9855638798 5642581.778388518, 715464.3752747967 5642620.048590967, 715406.975264113 5642645.504921326, 715362.6002822296 5642662.593731553, 715270.5666219722 5642691.068106998, 715191.7425631528 5642706.7287517525)","[1.0, 0.6705882352941176, 0.0]"
74,17,EGHM,LG,65835.0,"LINESTRING (715191.7425631528 5642706.7287517525, 715164.0465080688 5642712.261467395, 715115.2587487283 5642716.919578863, 715070.7816457719 5642719.529660972, 715017.9139993791 5642720.678696622, 714970.1060362497 5642718.697143697, 714916.8117828718 5642713.147903991, 714873.4063365748 5642706.895247192, 714773.6973460756 5642682.720960692, 714722.926009337 5642667.2558032, 714627.1910557335 5642632.11294031, 714534.2671980761 5642597.088189654, 714438.4379553854 5642564.172271472, 714389.6360538478 5642552.13271654, 714341.3992289994 5642543.457767844, 714293.0704226063 5642537.006665338, 714241.8373739014 5642532.663257885, 714190.4665651193 5642531.655449594, 714143.1765770831 5642534.157386736, 714094.388739282 5642538.82511231, 714044.0572469858 5642546.770364354, 713996.40066262 5642558.167211094, 713947.2464614476 5642571.729889334, 713663.0267094625 5642666.919322894, 713615.2349221152 5642681.65471387, 713523.6251324797 5642700.1545056775, 713467.7177379705 5642706.762057013, 713417.6179124333 5642709.154818702, 713320.596464411 5642705.16384298, 713267.347183208 5642698.519890142, 713069.9989902826 5642668.138099818, 712969.8268081073 5642655.115712026, 712869.9467153467 5642652.12943413, 712771.1079498285 5642658.096370837, 712671.4753211369 5642666.2597616855, 712572.6828651596 5642671.118762043, 712472.0092421381 5642670.334730032, 712372.2208399344 5642665.134625117, 712303.7308535618 5642652.308847437)","[1.0, 0.6705882352941176, 0.0]"
75,14,AHBF,AW,65835.0,"LINESTRING (717990.0248738804 5628557.943286647, 717918.3409303061 5628532.672572743, 717884.4936207193 5628514.552937981, 717855.6275330464 5628495.528181504, 717822.1515393632 5628468.515603357, 717792.8587541706 5628442.791716789, 717774.5670231732 5628424.20943393, 717731.722696923 5628367.852090367, 717696.0288956232 5628326.270821417, 717658.6922976293 5628290.189273291, 717639.5552191581 5628274.913060033, 717609.2768610216 5628255.830844716, 717578.1075985702 5628241.166059177, 717548.8676308764 5628231.036446037, 717513.8945032222 5628222.894918149, 717488.6525515891 5628218.500571214, 717450.5344314263 5628218.023474442, 717320.1594939169 5628228.17539058, 717285.3812565925 5628232.293193778, 717177.8562226717 5628253.423833526, 717147.8745375725 5628261.083240403, 717111.3161583664 5628274.036815247, 717079.6931229263 5628287.196223063, 717036.4195459974 5628308.779373855, 717007.4781129226 5628325.391680943, 716945.6079419139 5628369.5867351685, 716891.077424373 5628424.110335655, 716870.226966673 5628449.9688978335, 716837.8303121049 5628498.732612352, 716801.2154934435 5628564.024955557, 716764.9827591833 5628637.128580596, 716735.0493627755 5628711.608022721, 716708.2715744462 5628795.12761616, 716692.7158893934 5628863.523663692, 716682.1412755977 5628931.013299401, 716678.604658777 5628982.091689718, 716676.2695192893 5629072.195963486, 716679.7243651634 5629107.974775732, 716688.5522584553 5629167.362632871, 716702.7878044476 5629232.543458528, 716721.3909493368 5629294.565258506, 716748.0357888481 5629366.944146838, 716764.2808773476 5629417.732075682, 716773.0034424053 5629462.639035323, 716773.0825090967 5629511.640721756, 716769.7188851427 5629541.5679458445, 716758.8904798608 5629581.206935836, 716730.128457571 5629644.598922853, 716707.3646113281 5629682.6277895775, 716679.8985173836 5629714.8931269655, 716634.0724244573 5629764.212519468, 716557.2006924516 5629830.058936873, 716517.1883824362 5629858.462601369, 716461.5322539497 5629889.557155131)","[1.0, 0.6705882352941176, 0.0]"
76,15,AW,HZ,65835.0,"LINESTRING (716461.5322539497 5629889.557155131, 716385.6344340724 5629932.060811081, 716185.0867040949 5630035.091996743, 715758.1842364796 5630251.242513887, 715694.6007202633 5630286.47057715, 715635.8592075661 5630324.127019228, 715596.4225363785 5630355.901745462, 715559.054521054 5630388.875950657, 715522.9583984609 5630425.243783527, 715398.5554395604 5630582.6796093695, 715315.552555589 5630695.059295513, 715294.488299272 5630726.482168374, 715265.504256028 5630778.7357206065, 715233.5795730721 5630850.912290764, 715212.3633853365 5630920.190877659, 715205.3017063551 5630954.419985002, 715199.95592087 5631015.445948074, 715200.4156789033 5631055.553846888, 715203.5560795716 5631099.113293668, 715211.0160598654 5631140.624142737, 715218.9813925966 5631169.906513308, 715237.2094261532 5631224.1119677825, 715252.0826738102 5631257.020756364, 715716.7693967442 5632170.466881214, 715741.2820158859 5632226.048881202, 715750.7893180711 5632252.055592841, 715763.509434364 5632302.694539859, 715768.4670051644 5632336.307825557, 715770.5736465193 5632387.620392734, 715770.8763817883 5632414.359151857, 715764.6216563778 5632463.097876629, 715757.6955430774 5632493.991297892, 715745.3775188375 5632535.797106445, 715595.2149479988 5632907.0809663795, 715578.6400015095 5632966.528114886, 715567.1341488698 5633022.844535247, 715553.4503494853 5633114.705635661, 715544.7568818666 5633222.363761003, 715544.4154733768 5633264.666060879, 715549.3672000153 5633349.504110774, 715552.8236246427 5633385.282227202, 715562.1716317536 5633449.144244275, 715583.5652090418 5633545.799614139, 715599.9552896998 5633609.953599299, 715638.6646963308 5633697.304669339, 715710.6628527351 5633849.511305847, 715800.7485139492 5634024.741572931, 716070.9773233846 5634567.147438976, 716235.2991975844 5634890.240739815, 716326.8108646683 5635081.132711911, 716351.7266547646 5635143.4177221395, 716374.4370077411 5635207.8383381255, 716431.5868911706 5635410.666412235, 716490.8069277016 5635631.399471397, 717637.8346719834 5639680.570075574, 717667.1406802455 5639838.821414702, 717676.1630831473 5639909.358850926, 717683.6045395413 5640034.398305126)","[1.0, 0.6705882352941176, 0.0]"
77,92,MT,BDE,68628.0,"LINESTRING (690447.6129062211 5636663.98198744, 690350.5798497372 5636946.532218289, 690289.3469999417 5637136.881754749, 690280.3438442706 5637171.062801089, 690274.1556622542 5637205.346943867, 690272.2712538847 5637237.562196461, 690273.7832584933 5637273.2415823545, 690280.3433027006 5637305.766093266, 690290.2995953972 5637341.754760072, 690307.2519632974 5637379.112963637, 690325.7743557001 5637412.0757486755, 690442.8588030114 5637601.166273265, 690497.583403795 5637684.440207454, 690547.9619590641 5637770.895187059, 690642.2587341939 5637946.909627534, 691128.5770947719 5638823.107064245, 691229.2865081186 5638996.031083431, 691284.023165375 5639078.20234483, 691343.6822079006 5639160.55568575, 691406.3579763738 5639237.454694388, 691472.6720077532 5639311.148934407, 691543.9901351773 5639382.802203497, 691618.2840602562 5639450.113311871, 691763.1848273805 5639589.056003293, 691837.4729076835 5639656.370404182, 692208.180849542 5639992.933087962, 692278.8170598256 5640063.459179153, 692343.5775206641 5640140.44833834, 692377.1370426001 5640185.110037602, 692402.5446262395 5640221.676832516, 692454.9739450086 5640308.2301434, 692499.5414791836 5640397.832390273, 692520.3149557044 5640445.360896419, 692552.8830640587 5640535.631979997, 692568.6087633047 5640586.313352933, 692591.7438110167 5640684.02783921, 692600.4773194289 5640733.336620869, 692612.1940362966 5640835.080722579, 692614.6804277183 5640881.931139399, 692616.2984563899 5640933.20249139, 692613.41171835 5641029.951513089, 692608.6182263226 5641083.211487757, 692602.5834431688 5641131.972237636, 692592.9915258562 5641181.714260991, 692509.5185335551 5641571.607841977, 692435.6468783781 5641930.686335723)","[1.0, 0.6470588235294118, 0.0]"
78,93,BDE,BK,68628.0,"LINESTRING (692435.6468783781 5641930.686335723, 692420.1873152379 5642005.816567155, 692404.0292140879 5642118.7727453085, 692400.2706954438 5642163.164907954, 692398.6687730697 5642263.301517809, 692400.3696175981 5642312.349331853, 692412.704145072 5642416.342776711, 692431.8187229343 5642508.341637744, 692465.0353117571 5642618.676534859, 692477.8162123525 5642653.662828994, 692518.1001674946 5642744.221238807, 693288.8760991482 5644369.366147104, 693330.5355694215 5644459.984136743, 693350.5790326791 5644507.4905823255, 693366.4471644147 5644553.728070086, 693380.16531884 5644600.998726892, 693400.6150967008 5644694.166218036, 693408.420397302 5644749.0095436135, 693411.7629158795 5644791.439976227, 693413.1606346223 5644848.270854531, 693412.6161504395 5644900.576031423, 693409.3853674533 5644949.441044181, 693403.4268788868 5644995.977655952, 693395.1530294898 5645047.994417701, 693328.6932827128 5645339.428230779, 693306.7340723756 5645437.6935056625, 693297.8417959226 5645487.460679363, 693291.0989115064 5645536.194727305, 693285.258900913 5645636.174641865, 693285.9957445348 5645691.867550281, 693289.2964129605 5645735.409707121, 693295.6536156447 5645791.312291564, 693319.9348400857 5645932.49512408, 693340.21212413 5646030.109685243, 693366.1916141388 5646125.710585004, 693397.7900396341 5646221.521439273, 693578.7274038463 5646744.856629534, 693596.8166861257 5646787.838635795, 693622.2998558419 5646840.003628313, 693643.4474266898 5646876.420273561, 693673.435080659 5646920.960769615, 693701.6060044663 5646957.640316463, 693735.9733939845 5646997.891762627, 693808.6344930145 5647067.409176837, 693846.18432258 5647097.760670463, 693887.2872605086 5647127.132152485, 693929.2586300275 5647152.0832256, 693972.7176391867 5647174.86373644, 694019.7298121508 5647196.664417417, 694065.4618323646 5647215.077615078, 694112.6816277322 5647231.320350821, 694164.901102682 5647245.524320505, 694209.5610162448 5647254.9920602515, 694257.0719632381 5647263.453803697, 695150.7283239552 5647383.89012474, 695200.3441389727 5647392.4399818005, 695251.2806971044 5647403.266793181, 695297.2167599346 5647416.132224562, 695344.4315132049 5647432.386327152, 695390.1574082267 5647450.811386301, 695438.5665105106 5647472.678150308, 695480.6121852319 5647495.418533356, 695527.3220213684 5647525.015431724, 695646.5886222121 5647607.453896621, 695726.6178427333 5647667.258614379, 695744.2898011173 5647683.513412157)","[1.0, 0.6470588235294118, 0.0]"
79,95,LUT,STD,68628.0,"LINESTRING (698291.9576934228 5650909.0502724415, 698397.4211915651 5651036.680011894, 698852.797692551 5651569.667286398, 699041.9766872136 5651804.077614406, 700281.4976053161 5653370.63405414, 700342.150977989 5653455.377615372, 700453.1872825314 5653617.788434351, 700483.9597949622 5653675.766537416, 700500.2039737677 5653709.799363985, 700535.2933070126 5653801.348047442, 700568.1042004073 5653897.262343935)","[1.0, 0.6470588235294118, 0.0]"
80,94,BK,LUT,68628.0,"LINESTRING (695744.2898011173 5647683.513412157, 695799.9881366225 5647735.719676046, 695866.8255038413 5647809.501532624, 695928.5345577887 5647888.657076757, 696118.7763416101 5648120.755856599, 696242.2189811422 5648277.9624145115, 696369.9936604025 5648431.996667388, 697114.7367775784 5649373.258809894, 697800.401303488 5650234.451204686, 697861.3478254904 5650313.604622252, 697920.1014867984 5650394.901764579, 698036.9010922728 5650557.471344203, 698151.502128532 5650722.186629892, 698212.479671882 5650800.232751963, 698270.4773022308 5650882.619056795, 698291.9576934228 5650909.0502724415)","[1.0, 0.6470588235294118, 0.0]"
81,98,EC,RM,70224.0,"LINESTRING (701561.3913707825 5664947.939124438, 701574.8802310957 5665015.274916601, 701610.6185862783 5665212.643718031, 701797.5968654568 5666094.040451808, 701821.7983977776 5666191.861073256, 701850.9846880665 5666287.650400836, 701883.7123125866 5666382.4653957365, 701922.7802461755 5666476.415932093, 701966.2197249021 5666566.084506092, 702013.8997582584 5666654.806514411, 702065.9074589745 5666740.358556561, 702121.4993343495 5666823.825047962, 702182.1184253816 5666904.149320443, 702245.6654814854 5666981.249063917, 702521.3931200122 5667276.029551771, 703071.5278892755 5667861.135274231, 703345.8038519376 5668154.79563442, 703828.6179021762 5668666.070068942, 704033.5403630028 5668886.874129238, 704517.6574382882 5669397.160888784, 704998.7904919065 5669909.607946912, 705203.5666000823 5670131.573237346, 705615.3401332969 5670571.166691224, 705892.161362455 5670863.971208346, 706035.6547190876 5671005.5726835085, 706104.8621185821 5671078.500389931, 706309.5864548248 5671299.400687745, 706782.441675548 5671817.2749513285, 706850.9280048937 5671890.18519328, 706921.599055637 5671960.957348855, 707130.4008669916 5672183.17303333, 707746.526216313 5672841.667873566, 708643.7916132378 5673795.624913505, 708711.480018439 5673869.644838237, 708746.0553290157 5673914.480008031, 708771.9073041199 5673950.05211078, 708801.4543809852 5673998.024071245, 708823.0224027251 5674035.649475554, 708846.9782489721 5674083.39439915, 708866.2231149726 5674126.493493111, 708885.1962729429 5674176.2631634, 708900.1574011238 5674221.415354024, 708914.7111286953 5674276.573338061, 709064.517733807 5674911.850255248, 709171.1996396505 5675299.2725460185, 709237.4229069813 5675545.849227139)","[1.0, 0.6352941176470588, 0.0]"
82,97,SRN,EC,70224.0,"LINESTRING (700619.9089153269 5660550.923816465, 700816.3040541547 5661489.407154458, 701003.6166305587 5662370.764132618, 701030.7023937334 5662467.577249698, 701047.9391964823 5662565.119840078, 701068.6766662265 5662662.799122566, 701422.2915639664 5664327.8663225565, 701561.3913707825 5664947.939124438)","[1.0, 0.6352941176470588, 0.0]"
83,96,STD,SRN,70224.0,"LINESTRING (700568.1042004073 5653897.262343935, 700630.9591403609 5654087.871006989, 700656.7082614613 5654184.625419519, 700664.7154514532 5654231.700272023, 700669.8512213841 5654388.892969579, 700657.5918682227 5654487.511965036, 700183.8379643809 5657955.270620035, 700173.6489951962 5658055.0840699, 700167.7088004217 5658153.948884619, 700165.9309014492 5658254.088569613, 700170.5039410758 5658353.361165894, 700179.9395742028 5658453.93584121, 700195.1108754938 5658551.392789032, 700255.9950611005 5658845.474145039, 700485.7751466016 5659922.182246606, 700550.2084882973 5660214.18105131, 700619.9089153269 5660550.923816465)","[1.0, 0.6352941176470588, 0.0]"
84,76,LC,ZP,71190.0,"LINESTRING (734314.4935671173 5785125.757862799, 734169.8233902402 5785127.832811953, 734069.3280895213 5785137.569775347, 733871.9162252954 5785168.361078575, 733773.7901536147 5785186.015445662, 733476.3655093552 5785231.046612949, 733018.0424246297 5785303.066865269, 732928.4402366808 5785314.452973301, 732821.3257980838 5785319.446585434, 731683.6462908054 5785298.430095429, 728485.2525765458 5785233.469153684, 728085.3070099265 5785230.640224818, 727985.0907098132 5785234.941109791, 727184.5744843959 5785228.253064608, 726984.5028768703 5785229.1106305625, 726884.6455088238 5785225.651143258, 726583.3503388972 5785223.004847695, 725576.5761970838 5785218.28901137, 725514.3178140447 5785216.569041286, 725441.906591071 5785212.159672208, 725375.7994568811 5785204.695798907, 725276.5494496904 5785187.927082955, 722027.3483829031 5784552.196852081, 721746.244688716 5784496.163036073, 721452.3939575753 5784434.005746681, 721159.8052204582 5784374.1507311, 721062.8789141781 5784350.887802854, 720870.1535992506 5784294.391769198, 720824.9889022767 5784277.8968168935, 720734.2225472224 5784239.318604616, 720596.0486308498 5784173.009286695, 720554.3501797065 5784155.557189197, 720502.44493725 5784136.537340777, 720455.0287544618 5784124.401871312, 720309.1626232085 5784092.293560505, 720262.5776328862 5784076.854873492, 720214.0399502385 5784059.101846738, 720169.7525749212 5784038.1960595725, 720124.3442356964 5784011.670819944, 720083.6723191354 5783986.470352806, 720041.8792781722 5783955.65039436, 720008.1921383075 5783927.418639879, 719968.1110437791 5783888.877251276, 719902.9900026629 5783812.462834519, 719794.6788116973 5783643.899188198, 719679.0407798951 5783454.961623169, 719599.6640616741 5783328.903926381, 719527.0177907406 5783220.969933975, 719474.7754760014 5783147.360599968, 719441.9159588879 5783100.231891784, 718894.3864251779 5782325.195523057, 718837.7288907124 5782242.4875197355, 718763.3860771484 5782141.176307752, 718753.6654999289 5782128.4936349755, 718668.4706163777 5782040.073361408, 718587.3238350797 5781984.138859115, 718563.9220041975 5781970.853677201)","[1.0, 0.6274509803921569, 0.0]"
85,75,GO,LC,71190.0,"LINESTRING (744769.2872587261 5792706.81862619, 744379.7954624423 5792695.3485364, 744295.3124932457 5792687.829213519, 744252.4707106361 5792682.368768491, 744154.201054425 5792663.026231356, 744056.8878708393 5792638.160714851, 743961.2134885276 5792607.8058627015, 743906.8510457319 5792586.177781237, 743830.4539337886 5792553.433479825, 743776.3645294115 5792526.248206689, 743734.3433262219 5792504.116319681, 743641.345135213 5792447.1535343435, 743604.8936950149 5792423.068488622, 743523.7172846409 5792362.232977063, 743446.9087897837 5792296.041897472, 741950.4557901891 5790963.30431103, 740306.2342632103 5789499.096066346, 740154.4884716953 5789366.920009084, 739932.1395608454 5789165.578272103, 736192.3423244415 5785835.572324515, 736079.9041970997 5785736.612829464, 736002.6803521428 5785674.990678823, 735927.9242268533 5785619.058807794, 735879.5044893378 5785585.553361123, 735795.069451792 5785531.3914627945, 735709.1067280462 5785480.501299246, 735620.932848026 5785432.850435781, 735531.2315577227 5785388.471484063, 735440.686632439 5785347.397007281, 735385.5803052052 5785324.721833008, 735307.5469473981 5785294.272799662, 735205.0602445371 5785259.321400919, 735109.8284839857 5785230.287804232, 735024.533938894 5785208.413048928, 734964.9008348028 5785194.442207823, 734866.4578764241 5785175.289568998, 734766.4363073487 5785160.521187534, 734520.2716507914 5785135.493004533, 734416.4623494521 5785128.352314962, 734314.4935671173 5785125.757862799)","[1.0, 0.6274509803921569, 0.0]"
86,72,HGL,HGLG,71320.0,"LINESTRING (758886.473970999 5796940.794443224, 758763.0928974879 5796958.849487538, 758659.394573378 5796966.791606352, 758564.971797382 5796967.418664765, 758464.8176121141 5796959.94442441, 758364.9541988592 5796946.913880251, 758166.4742549334 5796923.153578621, 758065.4627853091 5796918.986813198, 757965.3077070839 5796911.522750424, 757102.3491027837 5796828.604863318)","[1.0, 0.6274509803921569, 0.0]"
87,73,HGLG,DDN,71320.0,"LINESTRING (757102.3491027837 5796828.604863318, 756768.8589740187 5796796.757373279, 756070.0993917094 5796725.908879499, 755870.6369570659 5796707.764414349, 753974.2027794695 5796518.4417651985, 753586.5160289393 5796476.221537297)","[1.0, 0.6274509803921569, 0.0]"
88,74,DDN,GO,71320.0,"LINESTRING (753586.5160289393 5796476.221537297, 753276.8747213043 5796445.837468722, 753177.5640527328 5796435.170874525, 753079.9023650147 5796419.017756189, 753006.3438994682 5796399.6432321975, 752963.3117071474 5796385.177578758, 752932.4444683422 5796373.564711464, 752867.0150936213 5796342.348086216, 752802.4947972808 5796306.72050339, 752717.6793935876 5796253.335931435, 750498.233642465 5794797.189485693, 750401.8809305351 5794741.034632042, 750321.2275536447 5794699.052031761, 750275.7824223201 5794677.801949797, 750093.0344271534 5794598.329902847, 747421.3946993859 5793452.948668379, 745988.5791058167 5792834.214162542, 745907.8801515611 5792805.680322965, 745853.3055857893 5792788.477430094, 745806.756495531 5792775.017671589, 745756.0007988621 5792763.578169389, 745656.4262464487 5792743.025973078, 745557.8297169372 5792730.325703371, 745457.5915225304 5792723.1182443695, 745356.5050068275 5792719.214118253, 744769.2872587261 5792706.81862619)","[1.0, 0.6274509803921569, 0.0]"
89,6,HDB,MRB,74050.0,"LINESTRING (745868.566097896 5830934.925200365, 745855.1814364318 5830917.532570794, 745802.2574724208 5830835.733154587, 745781.1298141348 5830796.774101955, 745744.3424963871 5830704.642149368, 745728.1732545549 5830648.099855816, 745717.6525871985 5830600.758463606, 745710.6865244254 5830550.252278004, 745684.9207569354 5830252.480502141, 745661.97131871 5829952.6218490945, 745628.4652470532 5829551.921930084, 745381.054735253 5826659.470541071, 745375.7734426069 5826615.7378945155, 745366.9822068306 5826560.683584181, 745357.7443637316 5826514.523321333, 745331.754451703 5826422.940412679, 745313.925178544 5826371.891013985, 745298.2496922278 5826332.095277237, 745273.695424966 5826279.594168195, 745248.8617622135 5826232.651966288, 745199.2576487873 5826151.031274524, 745170.0199198184 5826110.556046011, 745106.7409844494 5826030.480011422, 745041.880961417 5825954.783924452, 744974.8176244044 5825882.3221228765, 744902.8944674069 5825811.847113959, 744684.0662572489 5825606.963650451, 742984.2531258931 5824054.412813242, 742841.5935340767 5823914.704997757, 742690.3996872384 5823782.380231641, 742610.3819920277 5823709.313699873)","[1.0, 0.6039215686274509, 0.0]"
90,70,ODZ,HGLO,74060.0,"LINESTRING (768221.4595084509 5802398.317840915, 767872.3320040237 5802333.616953276, 767839.9867370607 5802325.169471186, 767794.996540868 5802310.460536071, 767753.5339787785 5802293.713874212, 767706.8613460548 5802272.224940362, 766692.1943982809 5801775.717573597, 766580.4706671201 5801718.389265835, 766465.8778231117 5801650.874678537, 766432.2028607478 5801628.986545128, 766017.6342311084 5801344.601370646, 763538.221487917 5799637.305712274, 763453.5680306822 5799583.731447227, 761553.6981143351 5798459.255465428, 761208.9857961272 5798253.71354047, 761125.7665064257 5798198.029686624, 760797.4328864379 5797966.631889071, 760584.3715691557 5797818.261760598)","[1.0, 0.6039215686274509, 0.0]"
