,index,From,To,Seats,geometry,color
30,203,DV,TWL,63525.0,"LINESTRING (6.16045 52.2574, 6.158 52.25842, 6.15673 52.25887, 6.15618 52.25903, 6.15577 52.25913, 6.15534 52.25919, 6.15487 52.25924, 6.1542 52.25925, 6.15387 52.25923, 6.15315 52.25913, 6.15248 52.25897, 6.15055 52.25829, 6.14996 52.25804, 6.14944 52.25779, 6.14784 52.25682, 6.14688 52.25614, 6.141 52.25213, 6.13711 52.24944, 6.13316 52.24678, 6.13215 52.24621, 6.13098 52.24567, 6.12974 52.24519, 6.12914 52.24499, 6.12843 52.24479, 6.12706 52.24448, 6.12564 52.24424, 6.11571 52.24268, 6.1143 52.24243, 6.11292 52.24214, 6.11156 52.2418, 6.11023 52.24143, 6.10633 52.24017, 6.09987 52.23805, 6.09866 52.2377)","[1.0, 0.9411764705882353, 0.0]"
31,217,WF,ED,65508.0,"LINESTRING (5.79354 52.00541, 5.79114 52.00587, 5.78552 52.00686, 5.77574 52.00868, 5.73523 52.01617, 5.68633 52.02518, 5.68353 52.02568, 5.67298 52.02764)","[1.0, 0.9411764705882353, 0.0]"
32,216,OTB,WF,65508.0,"LINESTRING (5.83998 51.99498, 5.83655 51.9963, 5.83529 51.99675, 5.83271 51.99759, 5.83007 51.99835, 5.82736 51.99902, 5.82597 51.99933, 5.8246 51.99961, 5.82041 52.0004, 5.80644 52.00299, 5.80371 52.0035, 5.79955 52.00431, 5.79354 52.00541)","[1.0, 0.9411764705882353, 0.0]"
33,215,AH,OTB,65508.0,"LINESTRING (5.89918 51.98506, 5.89674 51.98534, 5.89531 51.98557, 5.89258 51.98606, 5.89187 51.98614, 5.88527 51.98661, 5.88384 51.98668, 5.88236 51.98669, 5.8809 51.98675, 5.87945 51.9868, 5.87799 51.98688, 5.86778 51.98721, 5.86633 51.9873, 5.8649 51.98741, 5.86346 51.98757, 5.86204 51.98776, 5.86064 51.98798, 5.85924 51.98824, 5.85788 51.98853, 5.85651 51.98886, 5.85516 51.98923, 5.85385 51.98962, 5.85256 51.99005, 5.85131 51.99051, 5.83998 51.99498)","[1.0, 0.9411764705882353, 0.0]"
34,130,ODB,ZVB,74050.0,"LINESTRING (4.53333 51.58777, 4.53606 51.58942, 4.54025 51.59189, 4.58646 51.61904, 4.58751 51.61966, 4.58852 51.62029, 4.58949 51.62097, 4.59039 51.62166, 4.59123 51.62239, 4.59202 51.62314, 4.59961 51.63078, 4.60188 51.63308, 4.60261 51.63385, 4.60641 51.63768, 4.60913 51.64038)","[1.0, 0.9333333333333333, 0.0]"
35,129,RSD,ODB,74050.0,"LINESTRING (4.45837 51.54025, 4.46391 51.54366, 4.46723 51.54583, 4.46798 51.5464, 4.4686 51.54695, 4.46922 51.54761, 4.46983 51.54842, 4.47113 51.55042, 4.47148 51.5509, 4.47224 51.55166, 4.47316 51.55235, 4.47419 51.55298, 4.51822 51.57893, 4.52556 51.58324, 4.52663 51.58385, 4.53083 51.58632, 4.53333 51.58777)","[1.0, 0.9333333333333333, 0.0]"
36,131,ZVB,ZLW,74050.0,"LINESTRING (4.60913 51.64038, 4.61476 51.64606, 4.61556 51.6468, 4.61641 51.64752, 4.61734 51.64819, 4.61834 51.64885, 4.61939 51.64946, 4.62049 51.65003, 4.62164 51.65056, 4.62287 51.65105, 4.65756 51.66441, 4.65878 51.6649, 4.65995 51.66541, 4.66109 51.66597, 4.66216 51.66657, 4.66318 51.66721, 4.66414 51.66789, 4.66503 51.6686, 4.66585 51.66934, 4.66659 51.67011, 4.66727 51.6709, 4.66786 51.67172, 4.66839 51.67256, 4.66883 51.67341, 4.66919 51.67428, 4.66946 51.67517, 4.66965 51.67606, 4.66975 51.67695, 4.66978 51.67785, 4.66971 51.67875, 4.66965 51.6792, 4.66956 51.67964, 4.66934 51.68053, 4.66901 51.68141, 4.66862 51.68227, 4.66814 51.68312, 4.66761 51.68396, 4.66713 51.68486, 4.66477 51.68843, 4.66305 51.69111)","[1.0, 0.9333333333333333, 0.0]"
37,223,AHPR,AHP,93385.0,"LINESTRING (5.94389 51.98805, 5.94339 51.9878, 5.94264 51.98748, 5.93892 51.98607, 5.9353 51.98456, 5.93414 51.9841, 5.93327 51.98383, 5.93225 51.9836, 5.93145 51.98347, 5.93085 51.98341, 5.93001 51.98334, 5.92928 51.98332, 5.92855 51.98332, 5.92783 51.98337, 5.92712 51.98344, 5.92571 51.9837, 5.91941 51.98523)","[1.0, 0.9137254901960784, 0.0]"
38,221,RH,VP,93385.0,"LINESTRING (6.03135 52.01016, 6.00778 52.00386, 5.99681 52.00138, 5.99548 52.00102, 5.99417 52.00062, 5.99292 52.00017, 5.99165 51.99969, 5.98028 51.99471)","[1.0, 0.9137254901960784, 0.0]"
39,218,ZP,BMN,93385.0,"LINESTRING (6.19445 52.14493, 6.19346 52.14462, 6.19211 52.14429, 6.18938 52.14368, 6.18117 52.14177, 6.17979 52.14146, 6.17781 52.14097, 6.17681 52.14068, 6.17561 52.14025, 6.17498 52.13999, 6.17435 52.1397, 6.17382 52.13943, 6.17311 52.13903, 6.17247 52.13862, 6.17191 52.1382, 6.17132 52.13772, 6.17057 52.13696, 6.17005 52.13634, 6.1697 52.13583, 6.1695 52.1355, 6.16338 52.12438, 6.16247 52.12267, 6.15776 52.11411, 6.15684 52.11241, 6.15541 52.10983, 6.1545 52.10811, 6.15198 52.10352, 6.15149 52.10258, 6.15109 52.10172, 6.15055 52.10034, 6.14757 52.09242, 6.14704 52.09109)","[1.0, 0.9137254901960784, 0.0]"
