,index,From,To,Seats,geometry,color
47,124,HGL,BN,20152.0,"LINESTRING (6.79394 52.26181, 6.79215 52.26203, 6.79064 52.26215, 6.78866 52.26242, 6.78661 52.26276, 6.78584 52.26292, 6.7853 52.26307, 6.78454 52.26333, 6.78392 52.26361, 6.78327 52.26397, 6.7828 52.26429, 6.78245 52.26458, 6.78091 52.26611, 6.77883 52.26824, 6.75262 52.29457, 6.74869 52.29837, 6.74815 52.29892)","[1.0, 0.9058823529411765, 0.0]"
48,122,ES,ESK,20152.0,"LINESTRING (6.88999 52.22253, 6.88292 52.22175, 6.88145 52.22156, 6.88027 52.22146, 6.87933 52.22141, 6.87428 52.22094, 6.87324 52.2209, 6.87236 52.22089, 6.87134 52.22092, 6.86989 52.221, 6.86922 52.22106, 6.86845 52.22117, 6.86769 52.22129, 6.86642 52.22154, 6.86566 52.22173, 6.86501 52.2219, 6.86432 52.22211, 6.86367 52.22233, 6.86248 52.2228, 6.86186 52.22308, 6.86071 52.22366, 6.85761 52.2256, 6.83877 52.23742)","[1.0, 0.9058823529411765, 0.0]"
49,126,AMRI,AML,20152.0,"LINESTRING (6.66677 52.34202, 6.66271 52.3442, 6.66218 52.34451, 6.66169 52.34484, 6.66139 52.34507, 6.66099 52.34546, 6.66057 52.34599, 6.66043 52.34622, 6.66024 52.34661, 6.66007 52.34722, 6.65895 52.35325, 6.65887 52.35351, 6.65869 52.35393, 6.65848 52.3543, 6.6582 52.35466, 6.65755 52.35534, 6.65723 52.35564, 6.65657 52.35615, 6.65562 52.35685, 6.65386 52.35804)","[1.0, 0.9058823529411765, 0.0]"
50,125,BN,AMRI,20152.0,"LINESTRING (6.74815 52.29892, 6.7463 52.30081, 6.74558 52.30144, 6.74481 52.30201, 6.74405 52.30251, 6.74308 52.30308, 6.73004 52.31014, 6.72578 52.31218, 6.69674 52.326, 6.69594 52.32639, 6.66677 52.34202)","[1.0, 0.9058823529411765, 0.0]"
51,127,AML,WDN,20602.0,"LINESTRING (6.65386 52.35804, 6.65066 52.36015, 6.64984 52.36073, 6.64929 52.36106, 6.64891 52.36126, 6.64809 52.36165, 6.64741 52.36194, 6.64501 52.36285, 6.64404 52.36318, 6.64331 52.36339, 6.64267 52.36356, 6.64194 52.36372, 6.64052 52.36396, 6.63963 52.36408, 6.63907 52.36412, 6.6376 52.36419, 6.63613 52.36417, 6.63467 52.36408, 6.63322 52.36397, 6.6303 52.36379, 6.59816 52.36178, 6.59165 52.36147)","[1.0, 0.9058823529411765, 0.0]"
52,231,RLB,BRD,25740.0,"LINESTRING (4.53135 51.87998, 4.53207 51.87906, 4.53535 51.87507, 4.53805 51.87187, 4.53875 51.87109, 4.54142 51.86786, 4.54211 51.86708, 4.54414 51.86467, 4.54475 51.86386, 4.54672 51.86146, 4.54743 51.86068, 4.54811 51.85987, 4.5509 51.85671, 4.55165 51.85591, 4.55241 51.85516, 4.55302 51.85459)","[1.0, 0.8784313725490196, 0.0]"
53,232,BRD,ZWD,25740.0,"LINESTRING (4.55302 51.85459, 4.55405 51.85368, 4.55493 51.85296, 4.55584 51.85225, 4.55677 51.85157, 4.55774 51.85091, 4.55874 51.85026, 4.55977 51.84962, 4.56081 51.84901, 4.56189 51.84842, 4.56301 51.84785, 4.56415 51.84729, 4.56532 51.84676, 4.56653 51.84623, 4.56891 51.84524, 4.5702 51.84481, 4.5726 51.84379, 4.57386 51.84335, 4.57507 51.84286, 4.58714 51.83783, 4.59438 51.83482, 4.60038 51.83231, 4.60162 51.83181, 4.60519 51.83029, 4.60755 51.82923, 4.60875 51.82872, 4.60997 51.82823, 4.61112 51.8277, 4.61232 51.8272, 4.61469 51.82614, 4.61711 51.82515, 4.61836 51.82468, 4.61956 51.82419, 4.62083 51.82372, 4.622 51.8232, 4.62444 51.82221, 4.62802 51.8207, 4.63646 51.8172, 4.63886 51.81621, 4.64172 51.81505)","[1.0, 0.8784313725490196, 0.0]"
54,233,ZWD,DDR,25740.0,"LINESTRING (4.64172 51.81505, 4.64375 51.8142, 4.64618 51.81324, 4.64864 51.81224, 4.65226 51.81073, 4.65462 51.8097, 4.65644 51.80896, 4.65715 51.80872, 4.65778 51.80855, 4.65849 51.80839, 4.65921 51.80826, 4.6599 51.80816, 4.66421 51.80767, 4.66563 51.80748, 4.66832 51.80717)","[1.0, 0.8784313725490196, 0.0]"
55,237,SN,SBK,26000.0,"LINESTRING (5.8744 50.93906, 5.87195 50.93947, 5.86645 50.94043, 5.86234 50.94117, 5.85051 50.94324)","[1.0, 0.8784313725490196, 0.0]"
56,238,SBK,GLN,26000.0,"LINESTRING (5.85051 50.94324, 5.85 50.94333, 5.8492 50.94351, 5.84866 50.94364, 5.84738 50.94404, 5.84618 50.94451, 5.84505 50.94506, 5.844 50.94567, 5.83938 50.94857, 5.83865 50.94907, 5.83804 50.94955, 5.83758 50.95, 5.8373 50.95031, 5.83682 50.95094, 5.83659 50.95132, 5.8364 50.95168, 5.83619 50.95221, 5.836 50.95286, 5.83594 50.95342, 5.83594 50.95408, 5.83606 50.95483, 5.83619 50.95527, 5.83638 50.95574, 5.83714 50.95728, 5.83972 50.96242, 5.84056 50.9638, 5.84136 50.96493, 5.84306 50.96694)","[1.0, 0.8784313725490196, 0.0]"
57,236,NH,SN,26000.0,"LINESTRING (5.89319 50.91963, 5.89278 50.91998, 5.8923 50.92063, 5.89213 50.92091, 5.89171 50.92182, 5.89143 50.92251, 5.89086 50.92427, 5.89061 50.92517, 5.88912 50.93089, 5.88891 50.93158, 5.88863 50.93226, 5.88815 50.9331, 5.88769 50.93371, 5.88731 50.93415, 5.88659 50.93485, 5.8862 50.93517, 5.88567 50.93557, 5.88495 50.93604, 5.88416 50.93649, 5.8834 50.93687, 5.88273 50.93715, 5.882 50.93743, 5.88113 50.93772, 5.88053 50.93789, 5.87976 50.93808, 5.87746 50.93854, 5.8744 50.93906)","[1.0, 0.8784313725490196, 0.0]"
58,235,HB,NH,26000.0,"LINESTRING (5.93049 50.90548, 5.9051 50.91424, 5.90386 50.91469, 5.90135 50.91555, 5.89869 50.91652, 5.89685 50.91729, 5.89652 50.91744, 5.89617 50.91763, 5.89449 50.91864, 5.89358 50.91929, 5.89319 50.91963)","[1.0, 0.8784313725490196, 0.0]"
59,239,GLN,STD,26000.0,"LINESTRING (5.84306 50.96694, 5.84536 50.96976, 5.84869 50.97373, 5.84933 50.97453, 5.84991 50.97536, 5.85043 50.97619, 5.85105 50.97743, 5.85125 50.9779, 5.85157 50.97878, 5.85167 50.97913, 5.85192 50.9802, 5.85204 50.98107, 5.8521 50.98184, 5.85211 50.98775, 5.85209 50.99313, 5.85218 50.99403, 5.85233 50.99453, 5.85244 50.9948, 5.85274 50.99535, 5.85303 50.99573, 5.85346 50.9962, 5.85394 50.99664, 5.85431 50.99701, 5.85522 50.99775, 5.85689 50.99917, 5.85736 50.99968, 5.85761 50.99998, 5.85816 51.00079, 5.85868 51.00164)","[1.0, 0.8784313725490196, 0.0]"
60,234,HRL,HB,26000.0,"LINESTRING (5.97501 50.89086, 5.974 50.89104, 5.97264 50.89125, 5.97121 50.89143, 5.96988 50.89168, 5.9686 50.89204, 5.96608 50.89288, 5.96357 50.89377, 5.96118 50.8947, 5.95998 50.89522, 5.95948 50.89545, 5.95912 50.8956, 5.95882 50.89572, 5.95756 50.89612, 5.93509 50.90388, 5.93049 50.90548)","[1.0, 0.8784313725490196, 0.0]"
61,33,HR,WV,26025.0,"LINESTRING (5.91442 52.96149, 5.91574 52.96035, 5.91662 52.95964, 5.91917 52.95742, 5.92929 52.94848, 5.94192 52.93726, 5.94362 52.93578, 5.95793 52.92307, 5.96573 52.91545, 5.98441 52.89716, 5.98521 52.89638, 5.98603 52.89564, 5.9983 52.88548, 6.00005 52.88403, 6.0009 52.88329, 6.00273 52.88188, 6.00386 52.88094)","[1.0, 0.8784313725490196, 0.0]"
62,34,WV,SWK,26425.0,"LINESTRING (6.00386 52.88094, 6.00704 52.87822, 6.00794 52.8775, 6.02377 52.86439, 6.02727 52.86148, 6.04572 52.8462, 6.04745 52.84474, 6.04827 52.84397, 6.04904 52.8432, 6.0741 52.8177, 6.07491 52.81696, 6.07577 52.81623, 6.10367 52.79522, 6.10421 52.79484, 6.10464 52.79456, 6.10515 52.79426, 6.10575 52.79395, 6.10811 52.79288, 6.10864 52.79268, 6.1094 52.79243, 6.11008 52.79224, 6.11077 52.79208, 6.11217 52.79185, 6.11363 52.79166, 6.11455 52.79152)","[1.0, 0.8784313725490196, 0.0]"
63,117,BSMZ,NDB,26700.0,"LINESTRING (5.1629 52.26581, 5.15917 52.27542, 5.15853 52.27715, 5.15725 52.28032)","[1.0, 0.8745098039215686, 0.0]"
64,116,HVSM,BSMZ,26700.0,"LINESTRING (5.1739 52.23805, 5.17313 52.23948, 5.17274 52.24035, 5.1629 52.26581)","[1.0, 0.8745098039215686, 0.0]"
65,115,HVS,HVSM,26700.0,"LINESTRING (5.18218 52.2259, 5.1813 52.22697, 5.17916 52.22933, 5.1785 52.23014, 5.17791 52.23096, 5.17686 52.23264, 5.17591 52.23435, 5.1739 52.23805)","[1.0, 0.8745098039215686, 0.0]"
66,118,NDB,WP,26700.0,"LINESTRING (5.15725 52.28032, 5.15711 52.28065, 5.15654 52.28242, 5.15611 52.28327, 5.15554 52.28412, 5.15488 52.2849, 5.15409 52.28568, 5.15316 52.28638, 5.15216 52.28702, 5.15103 52.2876, 5.14974 52.28814, 5.14852 52.28854, 5.14719 52.28891, 5.14658 52.28905, 5.14579 52.28919, 5.1451 52.2893, 5.14435 52.28938, 5.14228 52.28954, 5.13994 52.28961, 5.13848 52.28969, 5.10345 52.292, 5.10178 52.29212, 5.10032 52.29226, 5.09888 52.29244, 5.09747 52.29268, 5.09607 52.29294, 5.09469 52.29326, 5.09334 52.29361, 5.09202 52.29402, 5.09076 52.29448, 5.08955 52.29498, 5.08489 52.29716, 5.08302 52.29801, 5.08253 52.29822, 5.08129 52.2987, 5.08043 52.299, 5.07932 52.29936, 5.07871 52.29955, 5.07707 52.3, 5.06117 52.30421, 5.05875 52.30486, 5.0575 52.30521, 5.05576 52.30577, 5.05514 52.30599, 5.05408 52.3064, 5.05301 52.30686, 5.05248 52.30711, 5.05136 52.30768, 5.05027 52.30829, 5.04827 52.30959, 5.04728 52.31026, 5.04626 52.31089, 5.04416 52.31214, 5.04303 52.31276)","[1.0, 0.8745098039215686, 0.0]"
67,114,BRN,HVS,28900.0,"LINESTRING (5.28084 52.20834, 5.27936 52.20878, 5.2787 52.20893, 5.27797 52.20907, 5.27734 52.20916, 5.27654 52.20923, 5.27506 52.2093, 5.26002 52.20945, 5.25893 52.20949, 5.25748 52.20958, 5.2564 52.20968, 5.25493 52.20986, 5.25385 52.21002, 5.22215 52.21562, 5.18955 52.22102, 5.18848 52.22125, 5.18818 52.22133, 5.18767 52.2215, 5.18692 52.22179, 5.18575 52.22232, 5.18535 52.22252, 5.18507 52.2227, 5.18453 52.22318, 5.18409 52.22362, 5.18327 52.22458, 5.18218 52.2259)","[1.0, 0.8666666666666667, 0.0]"
68,113,AMF,BRN,28900.0,"LINESTRING (5.37059 52.15346, 5.36838 52.15339, 5.36638 52.1534, 5.36494 52.15345, 5.36345 52.15347, 5.36197 52.15354, 5.36075 52.15367, 5.3594 52.15399, 5.35813 52.15441, 5.35698 52.15494, 5.35599 52.15559, 5.35504 52.15626, 5.35315 52.15764, 5.3512 52.15897, 5.35025 52.15967, 5.34929 52.16033, 5.3474 52.16171, 5.34545 52.16307, 5.33404 52.1713, 5.29022 52.20284, 5.28926 52.20356, 5.28735 52.20493, 5.28541 52.20627, 5.28434 52.2069, 5.28326 52.20749, 5.28201 52.20797, 5.28084 52.20834)","[1.0, 0.8666666666666667, 0.0]"
69,11,HD,EML,32325.0,"LINESTRING (5.61971 52.33751, 5.61642 52.33701, 5.61564 52.33684, 5.61497 52.33662, 5.61435 52.33639, 5.61375 52.3361, 5.61322 52.3358, 5.61231 52.33512, 5.61193 52.33478, 5.61154 52.33435, 5.61124 52.33396, 5.61097 52.3335, 5.61079 52.33311, 5.61065 52.33262, 5.6106 52.33223, 5.61061 52.33172, 5.61067 52.33131, 5.61077 52.33083, 5.61641 52.31136, 5.61663 52.31047, 5.61679 52.30958, 5.61685 52.30868, 5.61686 52.30779, 5.6168 52.30689, 5.61665 52.30599, 5.61644 52.3051, 5.61615 52.30422, 5.61578 52.30334, 5.61533 52.30249, 5.61479 52.30164)","[1.0, 0.8509803921568627, 0.0]"
70,9,HDE,NS,32325.0,"LINESTRING (5.8934 52.40933, 5.89191 52.4086, 5.88839 52.40695, 5.88608 52.40584, 5.88142 52.40364, 5.84314 52.38543, 5.84194 52.3849, 5.83955 52.38388, 5.83832 52.38338, 5.83706 52.38291, 5.83453 52.38201, 5.83323 52.38157, 5.83062 52.38076, 5.82926 52.38037, 5.82657 52.37966, 5.82521 52.37933, 5.82384 52.37902, 5.79879 52.37383, 5.79322 52.37269, 5.78519 52.37097)","[1.0, 0.8509803921568627, 0.0]"
71,13,PT,NKK,32325.0,"LINESTRING (5.57517 52.26505, 5.57336 52.26376, 5.57244 52.26305, 5.57149 52.26237, 5.56773 52.25962, 5.56677 52.25894, 5.56298 52.25618, 5.56202 52.25551, 5.56108 52.25481, 5.55541 52.25071, 5.55443 52.25004, 5.55342 52.24938, 5.55238 52.24874, 5.55131 52.24813, 5.5502 52.24753, 5.54907 52.24698, 5.54788 52.24643, 5.5467 52.24591, 5.54548 52.24542, 5.5102 52.23259, 5.50897 52.2321, 5.50778 52.23156, 5.50666 52.231, 5.50557 52.23039, 5.50453 52.22976, 5.50258 52.22841, 5.49971 52.22636, 5.49774 52.22501, 5.49382 52.22225)","[1.0, 0.8509803921568627, 0.0]"
72,7,ZL,WZ,32325.0,"LINESTRING (6.09194 52.50472, 6.09105 52.50504, 6.0897 52.50556, 6.08834 52.50606, 6.08735 52.50644, 6.086 52.50683, 6.08531 52.50694, 6.08454 52.507, 6.08385 52.507, 6.08308 52.50693, 6.08248 52.50685, 6.08166 52.50666, 6.08106 52.50646, 6.08035 52.50615, 6.07981 52.50583, 6.07934 52.50546, 6.07891 52.50503, 6.07865 52.50464, 6.07444 52.49653, 6.07417 52.49607, 6.07391 52.49568, 6.07356 52.49523, 6.07282 52.49443, 6.07237 52.49403, 6.07195 52.49369, 6.07152 52.49337, 6.07111 52.4931, 6.07039 52.49267, 6.06924 52.49209, 6.06855 52.49179, 6.06776 52.49147, 6.06658 52.49106, 6.06534 52.49069, 6.06416 52.4904, 6.05909 52.48921, 6.0577 52.48892, 6.05487 52.48837, 6.0515 52.48767, 6.05068 52.4875, 6.04997 52.4873, 6.04933 52.48711, 6.04803 52.48669, 6.04744 52.48647, 6.0461 52.48591, 6.04559 52.48568, 6.04498 52.48537, 6.04388 52.48478, 6.03914 52.48201, 6.02106 52.47145, 6.02005 52.4708, 6.01907 52.47012, 6.01817 52.46942, 6.01732 52.46868, 6.01654 52.46792, 6.01437 52.46557, 6.00791 52.45849, 6.00719 52.45771, 6.00641 52.45695, 6.00558 52.4562, 6.0047 52.4555, 6.00377 52.45481, 6.00263 52.45408)","[1.0, 0.8509803921568627, 0.0]"
73,12,EML,PT,32325.0,"LINESTRING (5.61479 52.30164, 5.61361 52.30001, 5.61298 52.2992, 5.60946 52.29525, 5.60039 52.28497, 5.59892 52.28341, 5.59737 52.28188, 5.59658 52.28114, 5.59408 52.27891, 5.59233 52.27746, 5.59143 52.27675, 5.59052 52.27606, 5.58578 52.27262, 5.57625 52.26578, 5.57517 52.26505)","[1.0, 0.8509803921568627, 0.0]"
74,10,NS,HD,32325.0,"LINESTRING (5.78519 52.37097, 5.78209 52.37036, 5.7807 52.37007, 5.77935 52.36974, 5.778 52.36939, 5.77667 52.369, 5.77537 52.36859, 5.77409 52.36815, 5.77283 52.36769, 5.7716 52.36719, 5.77038 52.36667, 5.76922 52.36613, 5.76691 52.36501, 5.7646 52.36391, 5.76222 52.36284, 5.75864 52.36128, 5.75622 52.36027, 5.75375 52.35927, 5.75128 52.35831, 5.74751 52.35692, 5.74497 52.35602, 5.7424 52.35515, 5.73981 52.35429, 5.71359 52.34619, 5.71227 52.3458, 5.71093 52.34543, 5.70959 52.34509, 5.70821 52.34477, 5.70681 52.34448, 5.70542 52.34421, 5.704 52.34398, 5.70257 52.34378, 5.70114 52.3436, 5.69967 52.34345, 5.69823 52.34333, 5.69676 52.34325, 5.6953 52.34319, 5.69236 52.34312, 5.65422 52.34226, 5.6513 52.34213, 5.64983 52.34204, 5.64693 52.34181, 5.64547 52.34166, 5.6426 52.34133, 5.64115 52.34114, 5.6383 52.3407, 5.62413 52.3383, 5.61971 52.33751)","[1.0, 0.8509803921568627, 0.0]"
75,8,WZ,HDE,32325.0,"LINESTRING (6.00263 52.45408, 6.00169 52.45352, 6.0006 52.45294, 5.99944 52.45237, 5.99825 52.45185, 5.997 52.45136, 5.97424 52.44307, 5.95918 52.43748, 5.95794 52.437, 5.95036 52.4342, 5.94787 52.43326, 5.9466 52.43281, 5.94534 52.43232, 5.93529 52.42859, 5.92901 52.42624, 5.92654 52.42526, 5.92412 52.42424, 5.92175 52.4232, 5.91827 52.42155, 5.91599 52.42039, 5.91375 52.41921, 5.91267 52.41862, 5.91044 52.41745, 5.90931 52.41688, 5.9035 52.41412, 5.90115 52.41304, 5.89769 52.41136, 5.8934 52.40933)","[1.0, 0.8509803921568627, 0.0]"
76,14,NKK,AVAT,32925.0,"LINESTRING (5.49382 52.22225, 5.48725 52.21754, 5.48531 52.21618, 5.4843 52.21553, 5.48323 52.21491, 5.48212 52.21433, 5.48096 52.21379, 5.47975 52.21328, 5.47851 52.21281, 5.47722 52.21238, 5.46421 52.20827, 5.46164 52.20739, 5.46039 52.20693, 5.45916 52.20645, 5.45794 52.20595, 5.45554 52.20492, 5.45436 52.20437, 5.45208 52.20325, 5.45096 52.20267, 5.44987 52.20207, 5.4488 52.20146, 5.43615 52.19396, 5.43402 52.19269)","[1.0, 0.8470588235294118, 0.0]"
77,15,AVAT,AMFS,32925.0,"LINESTRING (5.43402 52.19269, 5.41934 52.18396, 5.41722 52.18272, 5.41619 52.18209, 5.40392 52.17479)","[1.0, 0.8470588235294118, 0.0]"
78,35,SWK,MP,33600.0,"LINESTRING (6.11455 52.79152, 6.11794 52.79098, 6.11936 52.79074, 6.12078 52.79046, 6.1222 52.79021, 6.14798 52.78604, 6.15084 52.78557, 6.15226 52.78535, 6.15303 52.78522, 6.15367 52.78509, 6.15437 52.78493, 6.15564 52.78456, 6.15635 52.78432, 6.15702 52.78406, 6.15817 52.78354, 6.15926 52.78293, 6.16024 52.78226, 6.16107 52.78158, 6.16149 52.78117, 6.16181 52.78082, 6.16238 52.78008, 6.16273 52.77953, 6.19261 52.73162, 6.2031 52.71476, 6.20388 52.7135, 6.20424 52.71278, 6.20446 52.7122, 6.20458 52.71178, 6.20467 52.71131, 6.20471 52.71088, 6.2047 52.71, 6.20454 52.70913, 6.20439 52.70862, 6.20402 52.70775, 6.20085 52.7008, 6.20047 52.69993, 6.20015 52.69905, 6.19916 52.6959, 6.19851 52.69374, 6.19816 52.69287, 6.19751 52.69083)","[1.0, 0.8431372549019608, 0.0]"
79,119,WP,DMN,34500.0,"LINESTRING (5.04303 52.31276, 5.04199 52.31333, 5.04087 52.31391, 5.03614 52.31621, 5.03499 52.31678, 5.03387 52.31736, 5.03155 52.31847, 5.02803 52.32011, 5.0245 52.32171, 5.02089 52.32326, 5.01482 52.32582, 5.01357 52.3263, 5.00844 52.32808, 5.00453 52.32947, 5.00083 52.33083, 4.99961 52.33133, 4.99771 52.33217, 4.99423 52.33384, 4.99224 52.33467, 4.99135 52.33501, 4.98914 52.33606, 4.98872 52.33625, 4.98684 52.33728, 4.98569 52.33788, 4.98469 52.33854, 4.9825 52.33975, 4.98138 52.34032, 4.9802 52.34086, 4.97778 52.34187, 4.97651 52.34231, 4.96759 52.34518)","[1.0, 0.8392156862745098, 0.0]"
80,120,DMN,ASSP,34500.0,"LINESTRING (4.96759 52.34518, 4.96552 52.34586, 4.96483 52.34609, 4.96113 52.34754, 4.9486 52.35279)","[1.0, 0.8392156862745098, 0.0]"
81,121,ASSP,ASDM,34500.0,"LINESTRING (4.9486 52.35279, 4.94175 52.35566, 4.93574 52.35824, 4.93452 52.35867, 4.93401 52.35888, 4.93343 52.35916, 4.93269 52.35964, 4.93221 52.36009, 4.9319 52.36041, 4.93156 52.3609, 4.93115 52.36172, 4.93095 52.36229)","[1.0, 0.8392156862745098, 0.0]"
82,2,HRN,ASN,36350.0,"LINESTRING (6.61751 53.17617, 6.61841 53.17478, 6.61892 53.17393, 6.62001 53.17226, 6.62159 53.16974, 6.62268 53.16807, 6.62373 53.16638, 6.62814 53.15874, 6.63111 53.15368, 6.63155 53.15284, 6.63191 53.15197, 6.63217 53.15108, 6.63234 53.1502, 6.63241 53.1493, 6.63257 53.14212, 6.63257 53.14122, 6.63267 53.13659, 6.63267 53.13569, 6.6326 53.1348, 6.63248 53.13391, 6.6323 53.13302, 6.63206 53.13212, 6.63176 53.13125, 6.63141 53.13037, 6.63099 53.1295, 6.62636 53.12097, 6.62596 53.1201, 6.62571 53.11921, 6.62561 53.11832, 6.62562 53.11742, 6.62665 53.09942, 6.62759 53.08319, 6.62794 53.07778, 6.62842 53.06878, 6.62841 53.06787, 6.62832 53.06697, 6.62815 53.06607, 6.62791 53.06519, 6.6276 53.06431, 6.6272 53.06344, 6.60245 53.01147, 6.60202 53.01061, 6.60149 53.00977, 6.60081 53.00896, 6.60001 53.0082, 6.5991 53.0075, 6.59807 53.00686, 6.59694 53.00628, 6.59574 53.00577, 6.59447 53.00531, 6.57635 52.99896, 6.57564 52.99865, 6.57517 52.99841, 6.57472 52.99816, 6.57413 52.99776, 6.57366 52.99738, 6.57329 52.99701, 6.57304 52.99672, 6.57265 52.99619, 6.57228 52.99532, 6.57144 52.99266, 6.57107 52.99163)","[1.0, 0.8313725490196079, 0.0]"
83,1,GERP,HRN,36350.0,"LINESTRING (6.58546 53.20483, 6.58697 53.20406, 6.58929 53.20293, 6.59283 53.20127, 6.59399 53.2007, 6.59518 53.20016, 6.59611 53.19972, 6.59755 53.19906, 6.59878 53.19855, 6.60005 53.19806, 6.60155 53.19739, 6.60239 53.19693, 6.60339 53.19626, 6.60432 53.19555, 6.60516 53.19482, 6.6059 53.19402, 6.60653 53.19321, 6.60816 53.1907, 6.61515 53.1798, 6.61751 53.17617)","[1.0, 0.8313725490196079, 0.0]"
84,135,ZTM,YPB,37892.0,"LINESTRING (4.47724 52.0476, 4.41068 52.0524, 4.40636 52.05276, 4.4049 52.05287, 4.40346 52.053, 4.40204 52.05317, 4.40062 52.05339, 4.39783 52.0539, 4.39646 52.05419, 4.3951 52.05452, 4.39228 52.05535)","[1.0, 0.8235294117647058, 0.0]"
85,132,GD,LLZM,37892.0,"LINESTRING (4.70444 52.01751, 4.70184 52.01768, 4.69911 52.01777, 4.69333 52.01816, 4.69188 52.01824, 4.69084 52.01828, 4.68989 52.01829, 4.68896 52.01827, 4.68709 52.01815, 4.68564 52.01799, 4.68422 52.0178, 4.67998 52.01715, 4.6789 52.01696, 4.67755 52.01669, 4.67675 52.01649, 4.67586 52.01624, 4.67488 52.01593, 4.67371 52.01552, 4.67283 52.01517, 4.67181 52.01472, 4.671 52.01431, 4.66776 52.01252, 4.66669 52.01191, 4.66556 52.01134, 4.66446 52.01075, 4.66327 52.01022, 4.662 52.00978, 4.6607 52.00937, 4.65934 52.00903, 4.65797 52.00875, 4.65655 52.00855, 4.6558 52.00847, 4.6551 52.00842, 4.65365 52.00834, 4.6529 52.00833, 4.65219 52.00834, 4.65143 52.00837, 4.64999 52.00847, 4.64862 52.00863, 4.64786 52.00875, 4.64648 52.00902, 4.64512 52.00934, 4.57078 52.02799, 4.51674 52.0415)","[1.0, 0.8235294117647058, 0.0]"
86,133,LLZM,ZTMO,37892.0,"LINESTRING (4.51674 52.0415, 4.50174 52.04523, 4.50035 52.04553, 4.49896 52.04578, 4.49754 52.04598, 4.49609 52.04612, 4.49277 52.04639)","[1.0, 0.8235294117647058, 0.0]"
87,136,YPB,VB,37892.0,"LINESTRING (4.39228 52.05535, 4.38733 52.05696, 4.37457 52.06132, 4.37078 52.06268, 4.36695 52.064, 4.36443 52.0649, 4.35941 52.06663)","[1.0, 0.8235294117647058, 0.0]"
88,137,VB,GVC,37892.0,"LINESTRING (4.35941 52.06663, 4.35675 52.06751, 4.35549 52.06795, 4.35164 52.06925, 4.34647 52.07093, 4.34552 52.07127, 4.34273 52.07232, 4.34151 52.07281, 4.34023 52.07323, 4.33761 52.07403, 4.33629 52.07441, 4.33461 52.07495, 4.33118 52.07614, 4.33005 52.07668, 4.32903 52.0773, 4.32824 52.07789, 4.32515 52.08035)","[1.0, 0.8235294117647058, 0.0]"
89,134,ZTMO,ZTM,37892.0,"LINESTRING (4.49277 52.04639, 4.48744 52.04684, 4.48309 52.04718, 4.47724 52.0476)","[1.0, 0.8235294117647058, 0.0]"
90,214,OW,O,38000.0,"LINESTRING (5.50555 51.75805, 5.5253 51.76361, 5.53224 51.76552)","[1.0, 0.8235294117647058, 0.0]"
91,213,RS,OW,38000.0,"LINESTRING (5.36807 51.7147, 5.39607 51.7231, 5.39998 51.7243, 5.42735 51.73256, 5.45024 51.73943, 5.45083 51.73962, 5.45274 51.74034, 5.47774 51.75026, 5.47899 51.75071, 5.4797 51.75094, 5.48101 51.75133, 5.48294 51.75185, 5.49096 51.75396, 5.49361 51.75468, 5.50555 51.75805)","[1.0, 0.8235294117647058, 0.0]"
92,219,NMGO,NM,38000.0,"LINESTRING (5.8227 51.82733, 5.82324 51.82741, 5.82462 51.82768, 5.82734 51.82834, 5.82824 51.8286, 5.84243 51.83372, 5.84364 51.83421, 5.84481 51.83475, 5.84592 51.83533, 5.84693 51.83599, 5.84782 51.83671, 5.8486 51.83747, 5.84923 51.83828, 5.84983 51.83911, 5.85032 51.83995, 5.8509 51.84077, 5.85151 51.84199, 5.85231 51.84359)","[1.0, 0.8235294117647058, 0.0]"
93,218,NMD,NMGO,38000.0,"LINESTRING (5.79557 51.8241, 5.81187 51.82601, 5.82184 51.8272, 5.8227 51.82733)","[1.0, 0.8235294117647058, 0.0]"
94,212,HTO,RS,38000.0,"LINESTRING (5.31833 51.70051, 5.31893 51.70053, 5.31992 51.70061, 5.32086 51.70073, 5.32137 51.7008, 5.32266 51.70106, 5.32382 51.70136, 5.35568 51.71097, 5.36807 51.7147)","[1.0, 0.8235294117647058, 0.0]"
95,217,WC,NMD,38000.0,"LINESTRING (5.73088 51.81156, 5.73805 51.81302, 5.75318 51.81615, 5.77384 51.82035, 5.77662 51.82089, 5.79117 51.82352, 5.79242 51.82372, 5.79557 51.8241)","[1.0, 0.8235294117647058, 0.0]"
96,215,O,RVS,38000.0,"LINESTRING (5.53224 51.76552, 5.53325 51.76579, 5.53507 51.76608, 5.53548 51.76613, 5.53607 51.76618, 5.53749 51.76622, 5.53894 51.76624, 5.54038 51.76631, 5.55993 51.76667, 5.56138 51.76675, 5.56209 51.76681, 5.56352 51.76699, 5.56493 51.76722, 5.56629 51.76751, 5.5945 51.77458, 5.5972 51.77525, 5.5999 51.77593, 5.60122 51.77628, 5.60161 51.7764, 5.60249 51.7767, 5.60308 51.77694, 5.60402 51.77737, 5.60457 51.77765, 5.60509 51.77795, 5.60582 51.77842, 5.61959 51.78763, 5.62027 51.78806, 5.62146 51.78867, 5.62304 51.78931, 5.63583 51.79416)","[1.0, 0.8235294117647058, 0.0]"
